sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,0.574557042,0.570432000,0.018430000,41288,100000,1000,2367.188,bench/results/parallel_x86_smoke_100k_1pct_art.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow art -c 32 -p 1 -w 8
2,gc_on,1,0,0.380253208,0.401433000,0.015422000,42260,100000,1000,2367.188,bench/results/parallel_x86_smoke_100k_1pct_art.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow art -c 32 -p 1 -w 8 -g
