sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,2.364740459,2.179478000,0.249822000,808752,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_seqcow.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow betree -c 1 -p 1 -w 1
2,gc_on,1,0,2.555803875,2.515392000,0.230027000,687328,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_seqcow.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow betree -c 1 -p 1 -w 1 -g
3,gc_on,2,0,2.439702375,2.375122000,0.279886000,688176,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_seqcow.logs/gc_on_run02.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow betree -c 1 -p 1 -w 1 -g
4,gc_off,2,0,2.236161542,2.131179000,0.280163000,808752,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_seqcow.logs/gc_off_run02.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow betree -c 1 -p 1 -w 1
5,gc_off,3,0,2.515019000,2.378574000,0.302598000,808752,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_seqcow.logs/gc_off_run03.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow betree -c 1 -p 1 -w 1
6,gc_on,3,0,2.493206083,2.379019000,0.268238000,688336,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_seqcow.logs/gc_on_run03.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow betree -c 1 -p 1 -w 1 -g
