sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,0.640215292,0.593067000,0.040827000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_inplace.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace betree -c 1 -p 1 -w 1
2,gc_on,1,0,0.638162792,0.592167000,0.040594000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_inplace.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace betree -c 1 -p 1 -w 1 -g
3,gc_on,2,0,0.639473416,0.592091000,0.042079000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_inplace.logs/gc_on_run02.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace betree -c 1 -p 1 -w 1 -g
4,gc_off,2,0,0.635265917,0.591047000,0.039851000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_inplace.logs/gc_off_run02.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace betree -c 1 -p 1 -w 1
5,gc_off,3,0,0.640266792,0.591822000,0.043042000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_inplace.logs/gc_off_run03.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace betree -c 1 -p 1 -w 1
6,gc_on,3,0,0.634599500,0.590269000,0.038715000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_betree_inplace.logs/gc_on_run03.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace betree -c 1 -p 1 -w 1 -g
