dataset,run,order,slots,runner_wall_seconds,fat_slots,gc_enabled,clients,records,transactions,reads,scans,updates,ignored_transactions,checksum,gc_retired_nodes,gc_reclaimed_nodes,gc_pending_nodes,gc_retired_bytes,gc_reclaimed_bytes,gc_pending_bytes,live_nodes,live_internal_nodes,live_leaf_nodes,live_sidecar_leaves,live_delta_records,live_requested_bytes,live_sidecar_requested_bytes,current_rss_bytes,peak_rss_bytes,init_elapsed_seconds,elapsed_seconds,gc_collect_elapsed_seconds,total_elapsed_seconds
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,1,4,4,0.252968625,4,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,1840252,1840252,0,2020596696,2020596696,0,100394,394,100000,39869,199685,8824840,1594760,126681088,126713856,0.001700041,0.231586750,0.000077833,0.233364624
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,2,1,8,0.034647250,8,1,1,100000,500000,0,0,500000,0,6238072747940578789,199884,199884,0,222670776,222670776,0,100394,394,100000,1463,50261,7382232,152152,51232768,51265536,0.001721500,0.023863459,0.000009166,0.025594125
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,2,2,0,0.156644208,0,1,1,100000,500000,0,0,500000,0,6238072747940578789,2000000,2000000,0,2176000000,2176000000,0,100394,394,100000,0,0,7230080,0,213745664,213778432,0.001700167,0.143215833,0.000028083,0.144944083
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,2,3,4,0.043848125,4,1,1,100000,500000,0,0,500000,0,6238072747940578789,360008,360008,0,395288784,395288784,0,100394,394,100000,1428,49990,7287200,57120,65470464,65503232,0.001661792,0.032994458,0.000022209,0.034678459
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,2,4,2,0.058900459,2,1,1,100000,500000,0,0,500000,0,6238072747940578789,605636,605636,0,658931968,658931968,0,100394,394,100000,0,45773,7230080,0,88195072,88211456,0.001745834,0.047447416,0.000003417,0.049196667
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,2,1,0,0.031321375,0,1,1,100000,500000,450339,0,49661,0,12056981234883281060,198644,198644,0,216124672,216124672,0,100394,394,100000,0,0,7230080,0,171753472,171769856,0.001756458,0.018917792,0.000054708,0.020728958
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,2,2,2,0.022570083,2,1,1,100000,500000,450339,0,49661,0,17794932879791680781,5548,5548,0,6036224,6036224,0,100394,394,100000,0,45500,7230080,0,32997376,33030144,0.001732708,0.012114750,0.000000250,0.013847708
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,2,3,8,0.022951167,8,1,1,100000,500000,450339,0,49661,0,4657367074674673103,0,0,0,0,0,0,100394,394,100000,1385,49661,7374120,144040,32800768,32833536,0.001766708,0.012308042,0.000000041,0.014074791
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,2,4,4,0.022444959,4,1,1,100000,500000,450339,0,49661,0,4657367074674673103,92,92,0,101016,101016,0,100394,394,100000,1362,49546,7284560,54480,32833536,32866304,0.001727916,0.012136292,0.000000125,0.013864333
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,2,1,2,0.324110042,2,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,3199800,3199800,0,3481382400,3481382400,0,100394,394,100000,0,100150,7230080,0,154812416,154845184,0.001699666,0.303150125,0.000108583,0.304958374
