sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,0.062145042,0.056215000,0.007221000,89472,1000000,10000,23671.875,bench/results/curve_1m_1pct_betree.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-final ycsbc/export/workload_memory_curve_1pct.data seqcow betree -c 1 -p 1 -w 1
2,gc_on,1,0,0.062712750,0.057351000,0.007289000,83168,1000000,10000,23671.875,bench/results/curve_1m_1pct_betree.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-final ycsbc/export/workload_memory_curve_1pct.data seqcow betree -c 1 -p 1 -w 1 -g
3,gc_on,2,0,0.063127834,0.058528000,0.007653000,82272,1000000,10000,23671.875,bench/results/curve_1m_1pct_betree.logs/gc_on_run02.log,/private/tmp/contrees-portable.Kddl9m/main-final ycsbc/export/workload_memory_curve_1pct.data seqcow betree -c 1 -p 1 -w 1 -g
4,gc_off,2,0,0.061433125,0.055948000,0.007151000,89472,1000000,10000,23671.875,bench/results/curve_1m_1pct_betree.logs/gc_off_run02.log,/private/tmp/contrees-portable.Kddl9m/main-final ycsbc/export/workload_memory_curve_1pct.data seqcow betree -c 1 -p 1 -w 1
5,gc_off,3,0,0.061880959,0.056633000,0.007337000,89472,1000000,10000,23671.875,bench/results/curve_1m_1pct_betree.logs/gc_off_run03.log,/private/tmp/contrees-portable.Kddl9m/main-final ycsbc/export/workload_memory_curve_1pct.data seqcow betree -c 1 -p 1 -w 1
6,gc_on,3,0,0.061803000,0.056916000,0.006891000,82336,1000000,10000,23671.875,bench/results/curve_1m_1pct_betree.logs/gc_on_run03.log,/private/tmp/contrees-portable.Kddl9m/main-final ycsbc/export/workload_memory_curve_1pct.data seqcow betree -c 1 -p 1 -w 1 -g
