sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,37.423858208,487.846485000,1.548618000,1014592,10000000,100000,236718.750,bench/results/paper_scaled_10m_x86rosetta_betree_concow.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_gc_1pct_10m.data concow betree -c 32 -p 3 -w 16
2,gc_on,1,0,153.115506958,755.344590000,10.529866000,892644,10000000,100000,236718.750,bench/results/paper_scaled_10m_x86rosetta_betree_concow.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_gc_1pct_10m.data concow betree -c 32 -p 3 -w 16 -g
