sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,277.548254833,3543.300466000,20.079289000,629972,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_art.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow art -c 32 -p 1 -w 8
2,gc_on,1,0,268.231199167,3507.563079000,17.173149000,270608,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_art.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow art -c 32 -p 1 -w 8 -g
3,gc_on,2,0,295.688492000,3917.187801000,17.619004000,261528,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_art.logs/gc_on_run02.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow art -c 32 -p 1 -w 8 -g
4,gc_off,2,0,274.060506541,3614.736028000,15.689803000,654012,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_art.logs/gc_off_run02.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow art -c 32 -p 1 -w 8
5,gc_off,3,0,285.347476375,3804.858275000,16.116861000,601900,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_art.logs/gc_off_run03.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow art -c 32 -p 1 -w 8
6,gc_on,3,0,303.908052500,4035.392235000,17.120458000,267552,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_art.logs/gc_on_run03.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow art -c 32 -p 1 -w 8 -g
