sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,7.588591458,6.992459000,0.724201000,1973424,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_seqcow.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow art -c 1 -p 1 -w 1
2,gc_on,1,0,8.296017875,7.671862000,0.631993000,1467808,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_seqcow.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow art -c 1 -p 1 -w 1 -g
3,gc_on,2,0,7.682263875,7.234130000,0.597218000,1466656,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_seqcow.logs/gc_on_run02.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow art -c 1 -p 1 -w 1 -g
4,gc_off,2,0,8.451271250,7.733566000,0.717363000,1973424,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_seqcow.logs/gc_off_run02.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow art -c 1 -p 1 -w 1
5,gc_off,3,0,8.189238916,7.378366000,0.749721000,1973424,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_seqcow.logs/gc_off_run03.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow art -c 1 -p 1 -w 1
6,gc_on,3,0,8.540415875,7.864590000,0.673349000,1468272,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_seqcow.logs/gc_on_run03.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data seqcow art -c 1 -p 1 -w 1 -g
