sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,409.692774417,5543.035114000,14.179593000,489728,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_btree.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow btree -c 32 -p 1 -w 8
2,gc_on,1,0,425.944877958,5905.643645000,7.106798000,54852,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_btree.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow btree -c 32 -p 1 -w 8 -g
3,gc_on,2,0,437.623137750,5958.527696000,12.413009000,42168,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_btree.logs/gc_on_run02.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow btree -c 32 -p 1 -w 8 -g
4,gc_off,2,0,386.949613458,5263.814633000,11.766547000,1118048,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_btree.logs/gc_off_run02.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow btree -c 32 -p 1 -w 8
5,gc_off,3,0,434.845951667,5959.126750000,10.590571000,1540288,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_btree.logs/gc_off_run03.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow btree -c 32 -p 1 -w 8
6,gc_on,3,0,422.574925542,5878.194948000,5.476457000,41152,100000,100000,4687.500,bench/results/parallel_x86_100k_100pct_btree.logs/gc_on_run03.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_100pct.data concow btree -c 32 -p 1 -w 8 -g
