run,order,records,updates,clients,wait_each,native_pipeline,local_probe,blocked_probes,worker_fat,worker_appends,worker_materializations,pipeline_threads,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,retired_nodes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,profile,queue_ns,plan_ns,inline_leaf_ns,parallel_wave_ns,merge_retire_ns,publish_ns,gc_ns,serial_cow_ns,worker_loop_ns,worker_wakeups,reference_ok
1,39,100000,300000,4,0,True,1,155349,0,0,0,4,2,8,hot,1,0.209132,302317568,5886360,2229400,247343536,247343536,946656,0,142224,157776,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,40,100000,300000,4,0,True,1,2589,1,243890,56110,4,1,4,uniform,1,0.209317,133742592,4691968,1035008,91962784,91962784,336660,0,243890,56110,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,41,100000,300000,4,0,True,1,2524,1,243916,56084,4,2,4,uniform,1,0.200992,133775360,4694568,1037608,91921808,91921808,336504,0,243916,56084,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,42,100000,300000,4,0,True,1,1260,0,0,0,4,2,8,uniform,1,0.145641,89653248,5873360,2216400,49302776,49302776,170496,0,271584,28416,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,43,100000,300000,4,0,True,1,2485,1,243927,56073,4,2,4,uniform,0,0.170471,36012032,4690200,1033240,91906056,91906056,336438,0,243927,56073,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,44,100000,300000,4,0,True,1,4455,1,202588,97412,4,4,2,uniform,0,0.212641,36208640,4119240,462280,154994952,154994952,584472,0,202588,97412,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,45,100000,300000,4,0,True,1,206704,1,89150,210850,4,2,4,hot,1,0.2448,385990656,4735336,1078376,326713224,326713224,1265100,0,89150,210850,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,46,100000,300000,4,0,True,1,221311,0,0,0,4,2,4,hot,0,0.246345,35766272,4732424,1075464,347334880,347334880,1347984,0,75336,224664,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,47,100000,300000,4,0,True,1,2562,0,0,0,4,1,4,uniform,0,0.153131,35913728,4691968,1035008,91841000,91841000,336192,0,243968,56032,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,48,100000,300000,4,0,True,1,169655,1,128354,171646,4,1,8,hot,1,0.22785,324419584,5883560,2226600,268033856,268033856,1029876,0,128354,171646,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,49,100000,300000,4,0,True,1,4366,1,202657,97343,4,2,2,uniform,1,0.18943,201211904,4121256,464296,154886840,154886840,584058,0,202657,97343,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,50,100000,300000,4,0,True,1,223001,0,0,0,4,4,2,hot,1,0.300606,422641664,4119520,462560,361245904,361245904,1403454,0,66091,233909,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,51,100000,300000,4,0,True,1,1281,0,0,0,4,1,8,uniform,0,0.129658,37404672,5881760,2224800,49245488,49245488,170298,0,271617,28383,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,52,100000,300000,4,0,True,1,2646,1,243897,56103,4,4,4,uniform,0,0.198832,36519936,4694880,1037920,91952760,91952760,336618,0,243897,56103,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,53,100000,300000,4,0,True,1,247799,1,44317,255683,4,1,2,hot,0,0.284078,35160064,4117504,460544,393865720,393865720,1534098,0,44317,255683,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,54,100000,300000,4,0,True,1,241967,0,0,0,4,4,2,hot,0,0.317691,35536896,4118792,461832,386128736,386128736,1503096,0,49484,250516,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,55,100000,300000,4,0,True,1,0,0,0,0,4,4,0,hot,1,0.29772,528891904,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,56,100000,300000,4,0,True,1,228749,1,61154,238846,4,2,2,hot,1,0.257091,430473216,4118400,461440,368648760,368648760,1433076,0,61154,238846,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,57,100000,300000,4,0,True,1,244523,0,0,0,4,1,2,hot,0,0.268197,35110912,4118792,461832,389558368,389558368,1516836,0,47194,252806,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,58,100000,300000,4,0,True,1,162178,0,0,0,4,4,8,hot,1,0.251374,313114624,5885560,2228600,257242568,257242568,986478,0,135587,164413,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,59,100000,300000,4,0,True,1,241866,1,49551,250449,4,2,2,hot,0,0.284905,37486592,4117952,460992,386026272,386026272,1502694,0,49551,250449,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,60,100000,300000,4,0,True,1,201536,0,0,0,4,1,8,hot,0,0.251965,36667392,5870560,2213600,314521200,314521200,1216950,0,97175,202825,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,61,100000,300000,4,0,True,1,0,0,0,0,4,1,0,uniform,0,0.233518,35389440,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,62,100000,300000,4,0,True,1,4493,0,0,0,4,1,2,uniform,0,0.174957,35389440,4120808,463848,155039824,155039824,584658,0,202557,97443,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,63,100000,300000,4,0,True,1,1407,1,271520,28480,4,2,8,uniform,1,0.15959,89718784,5877360,2220400,49402080,49402080,170880,0,271520,28480,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,64,100000,300000,4,0,True,1,228106,1,68875,231125,4,2,4,hot,0,0.25366,35766272,4730968,1074008,356979840,356979840,1386750,0,68875,231125,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,65,100000,300000,4,0,True,1,1287,0,0,0,4,4,8,uniform,1,0.174036,89669632,5871360,2214400,49288952,49288952,170442,0,271593,28407,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,66,100000,300000,4,0,True,1,4319,0,0,0,4,2,2,uniform,1,0.171399,201195520,4118736,461776,154894968,154894968,584088,0,202652,97348,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,67,100000,300000,4,0,True,1,195722,1,102851,197149,4,2,8,hot,0,0.237054,36683776,5874360,2217400,306067664,306067664,1182894,0,102851,197149,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,68,100000,300000,4,0,True,1,222353,1,74307,225693,4,4,4,hot,0,0.289204,36225024,4733672,1076712,348877672,348877672,1354158,0,74307,225693,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,69,100000,300000,4,0,True,1,195750,0,0,0,4,4,4,hot,1,0.28084,369508352,4736896,1079936,311325968,311325968,1203204,0,99466,200534,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,70,100000,300000,4,0,True,1,2504,0,0,0,4,4,4,uniform,0,0.186304,36438016,4692384,1035424,91877472,91877472,336330,0,243945,56055,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,71,100000,300000,4,0,True,1,233725,0,0,0,4,1,4,hot,0,0.265817,35618816,4729720,1072760,364973512,364973512,1418880,0,63520,236480,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,72,100000,300000,4,0,True,1,0,0,0,0,4,2,0,uniform,1,0.219188,528809984,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,73,100000,300000,4,0,True,1,0,0,0,0,4,2,0,hot,1,0.249643,528826368,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,74,100000,300000,4,0,True,1,233338,1,63920,236080,4,1,4,hot,0,0.286511,35684352,4730968,1074008,364370448,364370448,1416480,0,63920,236080,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,75,100000,300000,4,0,True,1,0,0,0,0,4,4,0,uniform,0,0.255306,47906816,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,76,100000,300000,4,0,True,1,219771,0,0,0,4,2,2,hot,1,0.243,417988608,4119408,462448,356965672,356965672,1386336,0,68944,231056,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,77,100000,300000,4,0,True,1,0,0,0,0,4,4,0,uniform,1,0.245494,528957440,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,78,100000,300000,4,0,True,1,1388,1,271528,28472,4,1,8,uniform,0,0.196524,37421056,5875560,2218600,49396992,49396992,170832,0,271528,28472,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,79,100000,300000,4,0,True,1,240032,1,51223,248777,4,4,2,hot,0,0.308094,37339136,4117672,460712,383528304,383528304,1492662,0,51223,248777,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,80,100000,300000,4,0,True,1,0,0,0,0,4,4,0,hot,0,0.301137,34750464,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,81,100000,300000,4,0,True,1,2607,1,243909,56091,4,1,4,uniform,0,0.214627,35864576,4695192,1038232,91935576,91935576,336546,0,243909,56091,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,82,100000,300000,4,0,True,1,2503,0,0,0,4,4,4,uniform,1,0.168573,133890048,4694672,1037712,91882056,91882056,336354,0,243941,56059,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,83,100000,300000,4,0,True,1,225303,0,0,0,4,4,4,hot,0,0.270431,35864576,4730968,1074008,352999032,352999032,1370760,0,71540,228460,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,0,100000,300000,4,0,True,1,4429,0,0,0,4,4,2,uniform,0,0.205063,36012032,4119072,462112,154937192,154937192,584256,0,202624,97376,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,1,100000,300000,4,0,True,1,190083,0,0,0,4,2,8,hot,0,0.226988,36782080,5878160,2221200,297807296,297807296,1149666,0,108389,191611,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,2,100000,300000,4,0,True,1,2647,1,243863,56137,4,1,4,uniform,1,0.244233,133808128,4690200,1033240,92009560,92009560,336822,0,243863,56137,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,3,100000,300000,4,0,True,1,2488,0,0,0,4,2,4,uniform,0,0.158295,36061184,4692800,1035840,91884056,91884056,336348,0,243942,56058,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,4,100000,300000,4,0,True,1,0,0,0,0,4,4,0,uniform,0,0.23706,40189952,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,5,100000,300000,4,0,True,1,223007,0,0,0,4,2,2,hot,1,0.247349,422395904,4119856,462896,361090912,361090912,1402842,0,66193,233807,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,6,100000,300000,4,0,True,1,245551,1,46331,253669,4,1,2,hot,0,0.281707,35110912,4117616,460656,390850280,390850280,1522014,0,46331,253669,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,7,100000,300000,4,0,True,1,1327,1,271555,28445,4,1,8,uniform,0,0.193215,37502976,5874360,2217400,49345920,49345920,170670,0,271555,28445,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,8,100000,300000,4,0,True,1,0,0,0,0,4,4,0,hot,1,0.283535,528875520,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,9,100000,300000,4,0,True,1,164841,0,0,0,4,4,8,hot,1,0.234256,317063168,5889560,2232600,260991384,260991384,1001664,0,133056,166944,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,10,100000,300000,4,0,True,1,4511,1,202593,97407,4,1,2,uniform,1,0.244297,201228288,4119632,462672,154986096,154986096,584442,0,202593,97407,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,11,100000,300000,4,0,True,1,4505,0,0,0,4,1,2,uniform,1,0.1608,201179136,4122936,465976,154949896,154949896,584310,0,202615,97385,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,12,100000,300000,4,0,True,1,200022,0,0,0,4,1,8,hot,0,0.231261,36519936,5875160,2218200,312339768,312339768,1208178,0,98637,201363,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,13,100000,300000,4,0,True,1,191524,0,0,0,4,1,4,hot,1,0.210748,363020288,4737520,1080560,305400936,305400936,1179426,0,103429,196571,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,14,100000,300000,4,0,True,1,1304,0,0,0,4,2,8,uniform,1,0.1506,89604096,5875160,2218200,49270592,49270592,170382,0,271603,28397,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,15,100000,300000,4,0,True,1,2623,1,243904,56096,4,2,4,uniform,0,0.174929,36077568,4696856,1039896,91941800,91941800,336576,0,243904,56096,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,16,100000,300000,4,0,True,1,2594,0,0,0,4,1,4,uniform,1,0.159488,133873664,4690512,1033552,92054960,92054960,336990,0,243835,56165,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,17,100000,300000,4,0,True,1,4443,1,202639,97361,4,4,2,uniform,0,0.201844,35635200,4120528,463568,154913928,154913928,584166,0,202639,97361,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,18,100000,300000,4,0,True,1,190174,1,108285,191715,4,4,8,hot,0,0.237447,36896768,5877360,2220400,297950440,297950440,1150290,0,108285,191715,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,19,100000,300000,4,0,True,1,0,0,0,0,4,2,0,hot,0,0.256759,36601856,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,20,100000,300000,4,0,True,1,224917,1,64411,235589,4,4,2,hot,1,0.283243,425312256,4120304,463344,363761088,363761088,1413534,0,64411,235589,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,21,100000,300000,4,0,True,1,177615,1,120543,179457,4,1,8,hot,1,0.252236,336936960,5882760,2225800,279693352,279693352,1076742,0,120543,179457,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,22,100000,300000,4,0,True,1,2524,1,243901,56099,4,2,4,uniform,1,0.172259,133824512,4690200,1033240,91945056,91945056,336594,0,243901,56099,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,23,100000,300000,4,0,True,1,163975,0,0,0,4,2,8,hot,1,0.212507,315736064,5883760,2226800,259859704,259859704,996984,0,133836,166164,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,24,100000,300000,4,0,True,1,193587,0,0,0,4,4,8,hot,0,0.253602,36880384,5876760,2219800,302986736,302986736,1170456,0,104924,195076,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,25,100000,300000,4,0,True,1,203674,1,95082,204918,4,1,8,hot,0,0.269469,36651008,5873160,2216200,317653248,317653248,1229508,0,95082,204918,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,26,100000,300000,4,0,True,1,1267,1,271603,28397,4,2,8,uniform,1,0.147429,89620480,5879160,2222200,49266392,49266392,170382,0,271603,28397,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,27,100000,300000,4,0,True,1,0,0,0,0,4,1,0,uniform,1,0.242904,528777216,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,28,100000,300000,4,0,True,1,229528,1,60439,239561,4,1,2,hot,1,0.251964,431620096,4119072,462112,369719000,369719000,1437366,0,60439,239561,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,29,100000,300000,4,0,True,1,231680,1,58580,241420,4,2,2,hot,1,0.253754,434634752,4119576,462616,372499328,372499328,1448520,0,58580,241420,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,30,100000,300000,4,0,True,1,2566,1,243885,56115,4,4,4,uniform,1,0.190898,133988352,4691240,1034280,91971712,91971712,336690,0,243885,56115,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,31,100000,300000,4,0,True,1,245443,0,0,0,4,1,2,hot,0,0.250778,34996224,4117784,460824,390652816,390652816,1521228,0,46462,253538,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
