run,order,records,updates,clients,wait_each,native_pipeline,local_probe,blocked_probes,worker_fat,worker_appends,worker_materializations,pipeline_threads,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,retired_nodes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,profile,queue_ns,plan_ns,inline_leaf_ns,parallel_wave_ns,merge_retire_ns,publish_ns,gc_ns,serial_cow_ns,worker_loop_ns,worker_wakeups,reference_ok
1,34,100000,300000,4,0,True,1,4055,1,202751,97249,2,1,2,uniform,1,0.192135,200802304,4121032,464072,154743240,154743240,583494,0,202751,97249,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,35,100000,300000,4,0,True,1,4305,1,202689,97311,2,4,2,uniform,1,0.165483,201031680,4122320,465360,154837408,154837408,583866,0,202689,97311,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,36,100000,300000,4,0,True,1,0,0,0,0,2,2,0,uniform,0,0.200316,37093376,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,37,100000,300000,4,0,True,1,1226,1,271644,28356,2,2,8,uniform,0,0.1622,37388288,5876560,2219600,49197616,49197616,170136,0,271644,28356,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,38,100000,300000,4,0,True,1,71097,1,221221,78779,2,1,8,hot,0,0.232674,36388864,5910960,2254000,129141544,129141544,472674,0,221221,78779,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,39,100000,300000,4,0,True,1,98746,0,0,0,2,2,8,hot,1,0.15975,215777280,5906160,2249200,166812352,166812352,623142,0,196143,103857,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,40,100000,300000,4,0,True,1,2316,1,244004,55996,2,1,4,uniform,1,0.202329,133414912,4691968,1035008,91783208,91783208,335976,0,244004,55996,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,41,100000,300000,4,0,True,1,2483,1,243942,56058,2,2,4,uniform,1,0.169115,133578752,4690200,1033240,91883120,91883120,336348,0,243942,56058,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,42,100000,300000,4,0,True,1,1375,0,0,0,2,2,8,uniform,1,0.131523,89489408,5877960,2221000,49339104,49339104,170634,0,271561,28439,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,43,100000,300000,4,0,True,1,2461,1,243974,56026,2,2,4,uniform,0,0.170099,35897344,4692592,1035632,91831576,91831576,336156,0,243974,56026,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
