run,order,records,updates,clients,wait_each,native_pipeline,local_probe,blocked_probes,pipeline_threads,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,retired_nodes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,profile,queue_ns,plan_ns,inline_leaf_ns,parallel_wave_ns,merge_retire_ns,publish_ns,gc_ns,serial_cow_ns,worker_loop_ns,worker_wakeups,reference_ok
2,38,100000,300000,4,0,True,0,299486,2,4,8,hot,1,0.278937,528039936,3659160,2200,460051984,460051984,1796964,0,506,299494,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,39,100000,300000,4,0,True,0,299719,2,4,8,hot,0,0.28339,34865152,3657760,800,460393064,460393064,1798344,0,276,299724,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,40,100000,300000,4,0,True,0,255895,2,4,8,uniform,1,0.232525,460980224,3657160,200,397428328,397428328,1535388,0,44102,255898,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,41,100000,300000,4,0,True,1,2450,2,4,4,uniform,1,0.169814,133660672,4692384,1035424,91849072,91849072,336228,0,243962,56038,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,42,100000,300000,4,0,True,0,299679,2,2,4,hot,0,0.255107,34570240,3657168,208,460339648,460339648,1798140,0,310,299690,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,43,100000,300000,4,0,True,1,0,2,2,0,uniform,1,0.152662,528809984,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,44,100000,300000,4,0,True,1,2568,2,2,4,uniform,1,0.0853948,133808128,4693008,1036048,91958744,91958744,336630,0,243895,56105,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,45,100000,300000,4,0,True,0,299792,2,1,4,hot,1,0.262974,528384000,3657376,416,460501352,460501352,1798794,0,201,299799,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,46,100000,300000,4,0,True,0,299880,2,4,4,hot,0,0.280958,35291136,3657272,312,460627856,460627856,1799304,0,116,299884,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,47,100000,300000,4,0,True,1,80944,2,1,8,hot,0,0.154738,36470784,5911760,2254800,142206096,142206096,524316,0,212614,87386,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,48,100000,300000,4,0,True,1,2348,2,1,4,uniform,0,0.141942,35815424,4693112,1036152,91804320,91804320,336054,0,243991,56009,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,49,100000,300000,4,0,True,0,299927,2,2,8,hot,0,0.268478,40730624,3657160,200,460693608,460693608,1799568,0,72,299928,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,50,100000,300000,4,0,True,0,237963,2,1,8,uniform,0,0.211544,38797312,3688560,31600,371473776,371473776,1427796,0,62034,237966,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,51,100000,300000,4,0,True,1,0,2,2,0,hot,0,0.169459,52969472,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,52,100000,300000,4,0,True,1,191149,2,4,2,hot,0,0.23614,35127296,4121480,464520,321072008,321072008,1242804,0,92866,207134,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,53,100000,300000,4,0,True,0,299992,2,1,2,hot,0,0.24116,34586624,3656960,0,460789584,460789584,1799958,0,7,299993,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,54,100000,300000,4,0,True,0,299968,2,2,2,hot,0,0.227547,36601856,3657016,56,460756744,460756744,1799826,0,29,299971,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,55,100000,300000,4,0,True,0,298270,2,4,2,uniform,1,0.26159,526073856,3656960,0,458241744,458241744,1789638,0,1727,298273,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,56,100000,300000,4,0,True,1,0,2,1,0,uniform,1,0.208361,528711680,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,57,100000,300000,4,0,True,0,290869,2,2,4,uniform,0,0.198156,35553280,3656960,0,447564304,447564304,1745226,0,9129,290871,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,58,100000,300000,4,0,True,1,1455,2,4,8,uniform,1,0.135095,89800704,5874560,2217600,49484056,49484056,171126,0,271479,28521,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,59,100000,300000,4,0,True,1,1493,2,2,8,uniform,1,0.121409,89784320,5871760,2214800,49532736,49532736,171306,0,271449,28551,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,60,100000,300000,4,0,True,1,4191,2,4,2,uniform,0,0.181378,35487744,4117448,460488,154847496,154847496,583896,0,202684,97316,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,61,100000,300000,4,0,True,1,0,2,4,0,uniform,1,0.229656,528924672,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,62,100000,300000,4,0,True,1,162443,2,1,2,hot,1,0.181872,342179840,4122656,465696,286434616,286434616,1104444,0,115926,184074,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,63,100000,300000,4,0,True,0,295120,2,1,2,uniform,1,0.257987,520912896,3680872,23912,453553072,453553072,1770762,0,4873,295127,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,64,100000,300000,4,0,True,0,299971,2,1,4,hot,0,0.201069,36749312,3656960,0,460758760,460758760,1799832,0,28,299972,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,65,100000,300000,4,0,True,1,122058,2,2,4,hot,1,0.13806,262094848,4746256,1089296,211397680,211397680,803088,0,166152,133848,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,66,100000,300000,4,0,True,1,139881,2,2,4,hot,0,0.208885,35520512,4745320,1088360,234924112,234924112,896904,0,150516,149484,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,67,100000,300000,4,0,True,1,154684,2,4,4,hot,1,0.192025,308805632,4742928,1085968,254815488,254815488,976536,0,137244,162756,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,68,100000,300000,4,0,True,1,4498,2,1,2,uniform,0,0.143066,35880960,4120472,463512,154968280,154968280,584370,0,202605,97395,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,69,100000,300000,4,0,True,0,299798,2,1,8,hot,1,0.246897,528384000,3657760,800,460505936,460505936,1798806,0,199,299801,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,70,100000,300000,4,0,True,1,0,2,2,0,uniform,0,0.198074,36159488,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,71,100000,300000,4,0,True,1,99879,2,2,8,hot,1,0.160233,217825280,5898560,2241600,168651760,168651760,630360,0,194940,105060,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,72,100000,300000,4,0,True,1,138093,2,1,4,hot,1,0.197667,284950528,4745632,1088672,232761272,232761272,888234,0,151961,148039,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,73,100000,300000,4,0,True,1,4143,2,2,2,uniform,0,0.0882337,35405824,4115488,458528,154851800,154851800,583908,0,202682,97318,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,74,100000,300000,4,0,True,1,0,2,4,0,hot,1,0.271602,528826368,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,75,100000,300000,4,0,True,1,0,2,1,0,uniform,0,0.219559,36651008,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,76,100000,300000,4,0,True,1,1195,2,2,8,uniform,0,0.130524,37289984,5875360,2218400,49254704,49254704,170334,0,271611,28389,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,77,100000,300000,4,0,True,0,280136,2,4,8,uniform,0,0.246828,37306368,3656960,0,432279032,432279032,1680822,0,19863,280137,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,78,100000,300000,4,0,True,1,183285,2,2,2,hot,1,0.195467,369131520,4122320,465360,311447576,311447576,1204320,0,99280,200720,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,79,100000,300000,4,0,True,0,284856,2,4,4,uniform,0,0.251887,37289984,3690136,33176,438773224,438773224,1709154,0,15141,284859,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,80,100000,300000,4,0,True,0,299924,2,4,4,hot,1,0.264921,528744448,3657376,416,460689976,460689976,1799556,0,74,299926,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,81,100000,300000,4,0,True,1,189369,2,4,2,hot,1,0.231023,377339904,4121368,464408,319098280,319098280,1234920,0,94180,205820,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,82,100000,300000,4,0,True,0,264597,2,1,8,uniform,1,0.19549,474497024,5454360,1797400,408406728,408406728,1587588,0,35402,264598,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,83,100000,300000,4,0,True,1,1362,2,1,8,uniform,1,0.0754537,89505792,5881360,2224400,49312664,49312664,170544,0,271576,28424,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,0,100000,300000,4,0,True,0,299885,2,1,4,hot,0,0.254809,36225024,3657480,520,460635224,460635224,1799334,0,111,299889,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,1,100000,300000,4,0,True,1,0,2,4,0,hot,0,0.248039,36519936,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,2,100000,300000,4,0,True,1,82026,2,1,8,hot,1,0.157475,191152128,5907560,2250600,143823152,143823152,530892,0,211518,88482,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,3,100000,300000,4,0,True,1,162694,2,1,2,hot,1,0.161454,342687744,4122768,465808,286815424,286815424,1105986,0,115669,184331,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,4,100000,300000,4,0,True,1,124932,2,2,8,hot,0,0.154628,36569088,5890160,2233200,204440528,204440528,774288,0,170952,129048,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,5,100000,300000,4,0,True,0,299630,2,2,2,uniform,1,0.191501,528187392,3656960,0,460253488,460253488,1797786,0,369,299631,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,6,100000,300000,4,0,True,0,299812,2,1,8,hot,1,0.277777,528449536,3657360,400,460526440,460526440,1798890,0,185,299815,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,7,100000,300000,4,0,True,1,0,2,4,0,hot,1,0.251182,528924672,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,8,100000,300000,4,0,True,1,94942,2,1,8,hot,0,0.15988,36503552,5908560,2251600,161611720,161611720,602220,0,199630,100370,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,9,100000,300000,4,0,True,1,0,2,2,0,uniform,1,0.187195,528809984,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,10,100000,300000,4,0,True,1,1249,2,4,8,uniform,1,0.150665,89571328,5876160,2219200,49259312,49259312,170352,0,271608,28392,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,11,100000,300000,4,0,True,0,299618,2,4,8,hot,0,0.273124,34996224,3663360,6400,460241464,460241464,1797744,0,376,299624,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,12,100000,300000,4,0,True,0,299917,2,1,2,hot,1,0.285679,528596992,3657072,112,460687824,460687824,1799550,0,75,299925,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,13,100000,300000,4,0,True,1,0,2,2,0,hot,1,0.262,528760832,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,14,100000,300000,4,0,True,1,194940,2,2,2,hot,0,0.203865,35258368,4118736,461776,326039776,326039776,1262700,0,89550,210450,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,15,100000,300000,4,0,True,0,299969,2,4,2,hot,0,0.275174,34930688,3656960,0,460758336,460758336,1799832,0,28,299972,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,16,100000,300000,4,0,True,0,299591,2,4,2,uniform,0,0.244957,36929536,3656960,0,460195712,460195712,1797552,0,408,299592,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,17,100000,300000,4,0,True,1,4599,2,2,2,uniform,1,0.132162,201293824,4117504,460544,155137912,155137912,585030,0,202495,97505,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,18,100000,300000,4,0,True,1,1230,2,1,8,uniform,0,0.079569,37339136,5882760,2225800,49233336,49233336,170256,0,271624,28376,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,19,100000,300000,4,0,True,1,148997,2,4,4,hot,0,0.214749,35766272,4744592,1087632,247159328,247159328,945750,0,142375,157625,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,20,100000,300000,4,0,True,0,299971,2,1,4,hot,1,0.23126,528678912,3656960,0,460758760,460758760,1799832,0,28,299972,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,21,100000,300000,4,0,True,0,257696,2,4,8,uniform,0,0.230089,38764544,3691160,34200,399870128,399870128,1546188,0,42302,257698,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,22,100000,300000,4,0,True,1,105729,2,4,8,hot,1,0.164627,226508800,5900760,2243800,176628168,176628168,662478,0,189587,110413,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,23,100000,300000,4,0,True,0,299942,2,2,4,hot,1,0.250342,528678912,3657064,104,460717104,460717104,1799664,0,56,299944,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,24,100000,300000,4,0,True,1,2616,2,2,4,uniform,0,0.145367,35880960,4688432,1031472,91994384,91994384,336768,0,243872,56128,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,25,100000,300000,4,0,True,1,130877,2,1,4,hot,1,0.172646,274825216,4746776,1089816,223288360,223288360,850578,0,158237,141763,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,26,100000,300000,4,0,True,1,122869,2,2,4,hot,1,0.165477,263274496,4747712,1090752,212568448,212568448,807654,0,165391,134609,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,27,100000,300000,4,0,True,1,4144,2,1,2,uniform,0,0.161844,35356672,4124672,467712,154727312,154727312,583446,0,202759,97241,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,28,100000,300000,4,0,True,1,0,2,1,0,uniform,0,0.138727,35323904,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,29,100000,300000,4,0,True,0,299971,2,4,4,hot,0,0.271378,34996224,3656960,0,460758760,460758760,1799832,0,28,299972,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,30,100000,300000,4,0,True,1,0,2,2,0,hot,0,0.230467,34553856,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,31,100000,300000,4,0,True,1,0,2,1,0,uniform,1,0.172253,528711680,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,32,100000,300000,4,0,True,0,286012,2,4,4,uniform,0,0.20942,53936128,3658728,1768,440494864,440494864,1716090,0,13985,286015,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,33,100000,300000,4,0,True,0,299975,2,1,2,hot,0,0.228119,34750464,3657128,168,460765456,460765456,1799862,0,23,299977,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,34,100000,300000,4,0,True,1,4541,2,4,2,uniform,1,0.165785,201359360,4122432,465472,155044624,155044624,584682,0,202553,97447,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,35,100000,300000,4,0,True,0,299043,2,1,2,uniform,1,0.170009,527220736,3656960,0,459384976,459384976,1794270,0,955,299045,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,36,100000,300000,4,0,True,0,267918,2,2,8,uniform,0,0.121703,52150272,3656960,0,415065120,415065120,1607520,0,32080,267920,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,37,100000,300000,4,0,True,0,290180,2,4,4,uniform,1,0.237094,513425408,3657792,832,446554984,446554984,1741092,0,9818,290182,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,38,100000,300000,4,0,True,1,1221,2,2,8,uniform,0,0.131507,37339136,5876760,2219800,49225520,49225520,170220,0,271630,28370,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,39,100000,300000,4,0,True,1,4166,2,1,2,uniform,1,0.126756,200884224,4122936,465976,154765968,154765968,583590,0,202735,97265,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,40,100000,300000,4,0,True,0,299939,2,2,4,hot,0,0.24837,45449216,3656960,0,460714448,460714448,1799652,0,58,299942,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,41,100000,300000,4,0,True,1,183755,2,4,2,hot,0,0.238352,35160064,4121312,464352,311644296,311644296,1205046,0,99159,200841,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,42,100000,300000,4,0,True,1,180806,2,4,2,hot,1,0.224357,365527040,4121088,464128,308037760,308037760,1190676,0,101554,198446,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,43,100000,300000,4,0,True,1,171662,2,2,2,hot,1,0.209663,353812480,4122152,465192,297179872,297179872,1147362,0,108773,191227,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,44,100000,300000,4,0,True,1,0,2,4,0,uniform,0,0.210162,43991040,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,45,100000,300000,4,0,True,1,0,2,1,0,hot,1,0.189453,528777216,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,46,100000,300000,4,0,True,1,131713,2,1,4,hot,0,0.180103,35536896,4746672,1089712,224026648,224026648,853440,0,157760,142240,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,47,100000,300000,4,0,True,0,299877,2,4,4,hot,1,0.265292,528711680,3657376,416,460624888,460624888,1799292,0,118,299882,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,48,100000,300000,4,0,True,1,0,2,4,0,uniform,1,0.204942,528842752,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,49,100000,300000,4,0,True,0,230622,2,1,8,uniform,1,0.234561,421478400,4252560,595600,360073472,360073472,1383762,0,69373,230627,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,50,100000,300000,4,0,True,0,299853,2,1,8,hot,0,0.250021,35913728,3658160,1200,460584480,460584480,1799130,0,145,299855,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,51,100000,300000,4,0,True,0,299622,2,1,2,uniform,0,0.161688,35913728,3656960,0,460241592,460241592,1797738,0,377,299623,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,52,100000,300000,4,0,True,1,0,2,2,0,uniform,0,0.202568,36225024,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,53,100000,300000,4,0,True,1,183054,2,1,2,hot,0,0.165822,35094528,4121312,464352,310907672,310907672,1202148,0,99642,200358,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,54,100000,300000,4,0,True,1,80406,2,2,8,hot,1,0.15075,188776448,5910360,2253400,141540112,141540112,521502,0,213083,86917,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,55,100000,300000,4,0,True,0,299625,2,2,2,uniform,0,0.214889,39649280,3656960,0,460246032,460246032,1797756,0,374,299626,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,56,100000,300000,4,0,True,1,4217,2,2,2,uniform,0,0.14422,37617664,4122936,465976,154816368,154816368,583800,0,202700,97300,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,57,100000,300000,4,0,True,1,2382,2,1,4,uniform,0,0.140455,36126720,4689368,1032408,91832880,91832880,336168,0,243972,56028,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,58,100000,300000,4,0,True,1,0,2,1,0,hot,0,0.217669,36896768,3656960,0,460800000,460800000,1800000,0,0,300000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,59,100000,300000,4,0,True,0,297456,2,4,2,uniform,1,0.226985,524746752,3658920,1960,457031816,457031816,1784754,0,2541,297459,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,60,100000,300000,4,0,True,0,293974,2,2,4,uniform,1,0.245904,519340032,3656960,0,452046568,452046568,1763850,0,6025,293975,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,61,100000,300000,4,0,True,0,261581,2,2,8,uniform,1,0.199063,469762048,3657960,1000,405710488,405710488,1569498,0,38417,261583,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,62,100000,300000,4,0,True,1,4265,2,4,2,uniform,0,0.173483,35635200,4120248,463288,154766256,154766256,583578,0,202737,97263,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,63,100000,300000,4,0,True,1,122873,2,4,8,hot,0,0.178189,36716544,5894360,2237400,201062672,201062672,760512,0,173248,126752,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,64,100000,300000,4,0,True,0,291009,2,2,4,uniform,0,0.240815,36323328,3659664,2704,447764680,447764680,1746066,0,8989,291011,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,65,100000,300000,4,0,True,0,299938,2,2,2,hot,1,0.278531,528728064,3657352,392,460714576,460714576,1799658,0,57,299943,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,66,100000,300000,4,0,True,0,280313,2,1,8,uniform,0,0.217012,37142528,3656960,0,432543704,432543704,1681884,0,19686,280314,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,67,100000,300000,4,0,True,0,299670,2,2,8,hot,0,0.250338,34619392,3658960,2000,460317200,460317200,1798050,0,325,299675,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,68,100000,300000,4,0,True,0,237889,2,4,8,uniform,1,0.233933,433635328,3678360,21400,371851656,371851656,1427376,0,62104,237896,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,69,100000,300000,4,0,True,1,1242,2,4,8,uniform,0,0.156284,37535744,5876760,2219800,49280608,49280608,170418,0,271597,28403,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,70,100000,300000,4,0,True,0,299928,2,2,2,hot,0,0.23742,34947072,3656960,0,460699944,460699944,1799598,0,67,299933,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,71,100000,300000,4,0,True,1,2727,2,4,4,uniform,1,0.158206,133857280,4691552,1034592,92048928,92048928,336990,0,243835,56165,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,72,100000,300000,4,0,True,1,2530,2,1,4,uniform,1,0.140159,133693440,4694152,1037192,91913320,91913320,336468,0,243922,56078,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,73,100000,300000,4,0,True,0,279310,2,1,4,uniform,1,0.254813,496467968,3770528,113568,430685600,430685600,1675890,0,20685,279315,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,74,100000,300000,4,0,True,1,1275,2,1,8,uniform,1,0.0755419,89407488,5873760,2216800,49257440,49257440,170340,0,271610,28390,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,75,100000,300000,4,0,True,0,299928,2,4,2,hot,1,0.268049,528793600,3657128,168,460701200,460701200,1799604,0,66,299934,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,76,100000,300000,4,0,True,0,279892,2,1,4,uniform,0,0.166618,36732928,4153560,496600,431130216,431130216,1679370,0,20105,279895,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,77,100000,300000,4,0,True,1,149580,2,2,4,hot,0,0.194584,35618816,4737104,1080144,248502672,248502672,951372,0,141438,158562,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,78,100000,300000,4,0,True,1,3061,2,4,4,uniform,0,0.115379,36028416,4691968,1035008,92341896,92341896,338082,0,243653,56347,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,79,100000,300000,4,0,True,0,299679,2,2,8,hot,1,0.283199,528236544,3657960,1000,460332424,460332424,1798104,0,316,299684,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
3,80,100000,300000,4,0,True,1,1295,2,2,8,uniform,1,0.125926,89571328,5874760,2217800,49326480,49326480,170580,0,271570,28430,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
