sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,0.105857292,0.114843000,0.011656000,40044,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_art.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow art -c 32 -p 1 -w 8
2,gc_on,1,0,0.377776417,0.391032000,0.014577000,40296,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_art.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow art -c 32 -p 1 -w 8 -g
3,gc_on,2,0,0.596450875,0.605965000,0.017035000,40432,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_art.logs/gc_on_run02.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow art -c 32 -p 1 -w 8 -g
4,gc_off,2,0,0.611841500,0.620436000,0.016196000,42068,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_art.logs/gc_off_run02.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow art -c 32 -p 1 -w 8
5,gc_off,3,0,0.456281583,0.484915000,0.014496000,41608,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_art.logs/gc_off_run03.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow art -c 32 -p 1 -w 8
6,gc_on,3,0,0.721921084,0.731454000,0.016982000,41112,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_art.logs/gc_on_run03.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow art -c 32 -p 1 -w 8 -g
