sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,0.407896708,3.666780000,0.028004000,147888,1000000,10000,23671.875,bench/results/parallel_smoke_1pct_aert.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-final ycsbc/export/workload_memory_curve_1pct.data concow aert -c 32 -p 3 -w 16
2,gc_on,1,0,0.433219250,4.151235000,0.030990000,143808,1000000,10000,23671.875,bench/results/parallel_smoke_1pct_aert.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-final ycsbc/export/workload_memory_curve_1pct.data concow aert -c 32 -p 3 -w 16 -g
