sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,101.019696625,93.924108000,3.236666000,1213568,,,,bench/results/paper_scaled_10m_x86rosetta_art_inplace.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_gc_1pct_10m.data inplace art -c 1
2,gc_on,1,0,0.006640291,0.001808000,0.003168000,1056,,,,bench/results/paper_scaled_10m_x86rosetta_art_inplace.logs/gc_on_run01.log,/usr/bin/true
