dataset,run,order,slots,runner_wall_seconds,fat_slots,gc_enabled,clients,records,transactions,reads,scans,updates,ignored_transactions,checksum,gc_retired_nodes,gc_reclaimed_nodes,gc_pending_nodes,gc_retired_bytes,gc_reclaimed_bytes,gc_pending_bytes,live_nodes,live_internal_nodes,live_leaf_nodes,live_sidecar_leaves,live_delta_records,live_requested_bytes,live_sidecar_requested_bytes,current_rss_bytes,peak_rss_bytes,init_elapsed_seconds,elapsed_seconds,gc_collect_elapsed_seconds,total_elapsed_seconds
/private/tmp/radix_lookup90.data,2,1,0,0.005480209,0,1,1,10000,50000,45022,0,4978,0,10623877681241379796,14934,14934,0,14323200,14323200,0,10041,41,10000,0,0,723264,0,22216704,22233088,0.000772500,0.001285958,0.000062458,0.002120916
/private/tmp/radix_lookup90.data,2,2,2,0.005001208,2,1,1,10000,50000,45022,0,4978,0,1564879835401104838,456,456,0,437760,437760,0,10041,41,10000,0,4522,723264,0,12435456,12468224,0.000748958,0.001197167,0.000000250,0.001946375
/private/tmp/radix_lookup90.data,2,3,8,0.004805791,8,1,1,10000,50000,45022,0,4978,0,13475279776690479387,0,0,0,0,0,0,10041,41,10000,152,4978,739072,15808,12288000,12320768,0.000788000,0.001191917,0.000000125,0.001980042
/private/tmp/radix_lookup90.data,2,4,4,0.005062375,4,1,1,10000,50000,45022,0,4978,0,18351313733416582426,3,3,0,2920,2920,0,10041,41,10000,151,4973,729304,6040,12337152,12369920,0.000744292,0.001219583,0.000000292,0.001964167
/private/tmp/radix_long.data,2,1,2,0.035588042,2,1,1,10000,250000,0,0,250000,0,6238072747940578789,240006,240006,0,230156160,230156160,0,10041,41,10000,0,9994,723264,0,58277888,58310656,0.000797583,0.029917334,0.000214000,0.030928917
/private/tmp/radix_long.data,2,2,4,0.027157375,4,1,1,10000,250000,0,0,250000,0,6238072747940578789,138084,138084,0,134257760,134257760,0,10041,41,10000,3946,19860,881104,157840,42778624,42811392,0.000849458,0.021464625,0.000012458,0.022326541
/private/tmp/radix_long.data,2,3,0,0.094907834,0,1,1,10000,250000,0,0,250000,0,6238072747940578789,750000,750000,0,719224320,719224320,0,10041,41,10000,0,0,723264,0,138493952,138510336,0.000808666,0.085941250,0.002369167,0.089119083
/private/tmp/radix_long.data,2,4,8,0.019896833,8,1,1,10000,250000,0,0,250000,0,6238072747940578789,69894,69894,0,69452112,69452112,0,10041,41,10000,6761,40318,1426408,703144,34111488,34144256,0.000712125,0.014669542,0.000019333,0.015401000
/private/tmp/radix_uniform.data,2,1,4,0.008470167,4,1,1,10000,50000,0,0,50000,0,6238072747940578789,17679,17679,0,17194120,17194120,0,10041,41,10000,4236,20535,892704,169440,32161792,32178176,0.000738333,0.004174417,0.000033417,0.004946167
/private/tmp/radix_uniform.data,2,2,8,0.005654875,8,1,1,10000,50000,0,0,50000,0,6238072747940578789,2037,2037,0,2024216,2024216,0,10041,41,10000,8149,43889,1570760,847496,15843328,15859712,0.000732417,0.001798916,0.000047500,0.002578833
/private/tmp/radix_uniform.data,2,3,2,0.010964708,2,1,1,10000,50000,0,0,50000,0,6238072747940578789,40062,40062,0,38426880,38426880,0,10041,41,10000,0,9938,723264,0,52068352,52068352,0.000765125,0.006685125,0.000033291,0.007483541
/private/tmp/radix_uniform.data,2,4,0,0.031576083,0,1,1,10000,50000,0,0,50000,0,6238072747940578789,150000,150000,0,143865600,143865600,0,10041,41,10000,0,0,723264,0,133021696,133021696,0.000761708,0.024048417,0.001999500,0.026809625
