sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,1.138276125,1.043103000,0.085742000,1192272,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_inplace.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace art -c 1 -p 1 -w 1
2,gc_on,1,0,1.118662416,1.027414000,0.084125000,1192272,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_inplace.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace art -c 1 -p 1 -w 1 -g
3,gc_on,2,0,1.108759750,1.022240000,0.082695000,1192272,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_inplace.logs/gc_on_run02.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace art -c 1 -p 1 -w 1 -g
4,gc_off,2,0,1.111569208,1.023549000,0.084148000,1192272,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_inplace.logs/gc_off_run02.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace art -c 1 -p 1 -w 1
5,gc_off,3,0,1.124277542,1.031643000,0.090542000,1192272,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_inplace.logs/gc_off_run03.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace art -c 1 -p 1 -w 1
6,gc_on,3,0,1.125713792,1.027241000,0.094007000,1192272,10000000,100000,236718.750,bench/results/paper_scaled_10m_art_inplace.logs/gc_on_run03.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace art -c 1 -p 1 -w 1 -g
