sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,92.332859708,176.651938000,1.186542000,1867208,10000000,100000,236718.750,bench/results/paper_scaled_10m_x86rosetta_aert_concow.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_gc_1pct_10m.data concow aert -c 32 -p 3 -w 16
2,gc_on,1,0,86.096022875,163.995680000,1.048867000,1649744,10000000,100000,236718.750,bench/results/paper_scaled_10m_x86rosetta_aert_concow.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_gc_1pct_10m.data concow aert -c 32 -p 3 -w 16 -g
