run,order,records,updates,clients,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,reference_ok
2,4,10000,30000,4,1,2,uniform,1,0.0243663,18071552,413224,47656,12796208,12796208,0,20422,9578,6556,181,16,0,0,0,0,0,True
2,1,10000,30000,4,2,0,uniform,1,0.0301833,45793280,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,2,10000,30000,4,2,2,uniform,1,0.0245954,18120704,413224,47656,12796208,12796208,0,20422,9578,6598,181,16,31,0,0,0,954,True
2,3,10000,30000,4,2,8,uniform,1,0.0152171,8847360,593168,227600,4098120,4098120,0,27231,2769,2545,237,16,438,0,0,0,14886,True
2,4,10000,30000,4,2,4,uniform,1,0.0194303,12484608,471752,106184,7598160,7598160,0,24510,5490,4493,228,16,189,0,0,0,5279,True
2,1,10000,30000,4,2,0,uniform,1,0.0177947,23068672,365568,0,17957888,17957888,0,0,30000,767,137,16,663,1,767,29005,29005,True
2,2,10000,30000,4,2,2,uniform,1,0.0117891,11796480,413224,47656,6994224,6994224,0,20422,9578,463,226,16,431,1,458,9487,29723,True
2,3,10000,30000,4,2,8,uniform,1,0.00697696,8601600,593168,227600,2624840,2624840,0,27231,2769,272,242,16,255,1,251,2752,29849,True
2,4,10000,30000,4,2,4,uniform,1,0.00898554,9142272,471752,106184,4448592,4448592,0,24510,5490,365,232,16,344,1,355,5447,29826,True
2,1,10000,30000,4,4,4,uniform,1,0.0213494,12550144,471752,106184,7598160,7598160,0,24510,5490,4490,230,16,205,0,0,0,5662,True
2,2,10000,30000,4,4,8,uniform,1,0.0175143,8912896,593168,227600,4098120,4098120,0,27231,2769,2546,238,16,438,0,0,0,14738,True
2,3,10000,30000,4,4,2,uniform,1,0.0258657,18202624,413224,47656,12796208,12796208,0,20422,9578,6467,181,16,33,0,0,0,1039,True
2,4,10000,30000,4,4,0,uniform,1,0.0317277,45826048,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,1,10000,30000,4,4,4,uniform,1,0.0114242,9207808,471752,106184,4430672,4430672,0,24510,5490,350,240,16,326,1,340,5456,29795,True
2,2,10000,30000,4,4,8,uniform,1,0.0087375,8667136,593168,227600,2632776,2632776,0,27231,2769,270,241,16,249,1,254,2743,29816,True
2,3,10000,30000,4,4,2,uniform,1,0.0140549,11927552,413224,47656,6979888,6979888,0,20422,9578,466,226,16,427,1,465,9436,29602,True
2,4,10000,30000,4,4,0,uniform,1,0.0218453,23085056,365568,0,17906944,17906944,0,0,30000,768,164,16,660,1,768,28971,28971,True
2,1,10000,30000,4,1,8,hot,0,0.00981029,8601600,592168,226600,4428160,4428160,0,27008,2992,2800,23,16,0,0,0,0,0,True
2,2,10000,30000,4,1,0,hot,0,0.024,8634368,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,3,10000,30000,4,1,4,hot,0,0.0148772,8683520,475080,109512,7654904,7654904,0,24469,5531,4601,18,16,0,0,0,0,0,True
2,4,10000,30000,4,1,2,hot,0,0.0212612,8716288,412608,47040,12802888,12802888,0,20417,9583,6713,13,16,0,0,0,0,0,True
2,1,10000,30000,4,1,8,hot,0,0.00556679,8765440,592168,226600,3158656,3158656,0,27008,2992,1666,24,16,0,1,1609,0,0,True
2,2,10000,30000,4,1,0,hot,0,0.01611,8650752,365568,0,17453312,17453312,0,0,30000,6490,15,16,0,1,6490,0,0,True
2,3,10000,30000,4,1,4,hot,0,0.00703092,8650752,475080,109512,4701432,4701432,0,24469,5531,2334,23,16,0,1,2281,0,0,True
2,4,10000,30000,4,1,2,hot,0,0.00912392,8634368,412608,47040,6973000,6973000,0,20417,9583,3107,19,16,0,1,3076,0,0,True
2,1,10000,30000,4,2,0,hot,0,0.0158885,8601600,365568,0,17503232,17503232,0,0,30000,6538,14,16,0,1,6538,0,0,True
2,2,10000,30000,4,2,2,hot,0,0.0094095,8617984,412608,47040,7018312,7018312,0,20417,9583,3149,17,16,13,1,3112,93,300,True
2,3,10000,30000,4,2,8,hot,0,0.00773558,8601600,592168,226600,3113856,3113856,0,27008,2992,1630,26,16,197,1,1567,478,7201,True
2,4,10000,30000,4,2,4,hot,0,0.00799304,8699904,475080,109512,4651256,4651256,0,24469,5531,2282,22,16,76,1,2233,309,2190,True
2,1,10000,30000,4,2,0,hot,0,0.0235227,8699904,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,2,10000,30000,4,2,2,hot,0,0.0206491,8634368,412608,47040,12802888,12802888,0,20417,9583,6801,12,16,0,0,0,0,0,True
2,3,10000,30000,4,2,8,hot,0,0.0107909,8601600,592168,226600,4428160,4428160,0,27008,2992,2801,25,16,77,0,0,0,2761,True
2,4,10000,30000,4,2,4,hot,0,0.0157388,8601600,475080,109512,7654904,7654904,0,24469,5531,4681,19,16,12,0,0,0,311,True
2,1,10000,30000,4,4,4,hot,0,0.0100159,8667136,475080,109512,4713976,4713976,0,24469,5531,2335,24,16,67,1,2292,263,1942,True
2,2,10000,30000,4,4,8,hot,0,0.00831213,8617984,592168,226600,3119744,3119744,0,27008,2992,1630,24,16,183,1,1571,447,6710,True
2,3,10000,30000,4,4,2,hot,0,0.0110159,8617984,412608,47040,7039560,7039560,0,20417,9583,3157,20,16,17,1,3126,105,383,True
2,4,10000,30000,4,4,0,hot,0,0.0165522,8601600,365568,0,17475072,17475072,0,0,30000,6522,15,16,0,1,6522,0,0,True
2,1,10000,30000,4,4,4,hot,0,0.0152538,8650752,475080,109512,7654904,7654904,0,24469,5531,4666,19,16,11,0,0,0,268,True
2,2,10000,30000,4,4,8,hot,0,0.0114399,8634368,592168,226600,4428160,4428160,0,27008,2992,2818,23,16,75,0,0,0,2450,True
2,3,10000,30000,4,4,2,hot,0,0.0210067,8716288,412608,47040,12802888,12802888,0,20417,9583,6783,14,16,0,0,0,0,0,True
2,4,10000,30000,4,4,0,hot,0,0.0245472,8667136,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,1,10000,30000,4,4,8,hot,1,0.0117881,9256960,592168,226600,4428160,4428160,0,27008,2992,2822,22,16,66,0,0,0,2272,True
2,2,10000,30000,4,4,0,hot,1,0.0279211,45826048,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,3,10000,30000,4,4,4,hot,1,0.0156252,12566528,475080,109512,7654904,7654904,0,24469,5531,4670,17,16,5,0,0,0,113,True
2,4,10000,30000,4,4,2,hot,1,0.0224008,18120704,412608,47040,12802888,12802888,0,20417,9583,6762,13,16,0,0,0,0,0,True
2,1,10000,30000,4,4,8,hot,1,0.00860404,8716288,592168,226600,3154048,3154048,0,27008,2992,1666,24,16,176,1,1613,432,6283,True
2,2,10000,30000,4,4,0,hot,1,0.0169842,22822912,365568,0,17472512,17472512,0,0,30000,6524,16,16,1,1,6524,16,16,True
2,3,10000,30000,4,4,4,hot,1,0.00873754,9469952,475080,109512,4720376,4720376,0,24469,5531,2335,22,16,70,1,2298,267,2002,True
2,4,10000,30000,4,4,2,hot,1,0.00986696,11894784,412608,47040,7008840,7008840,0,20417,9583,3137,18,16,12,1,3102,72,275,True
2,1,10000,30000,4,2,2,hot,1,0.022249,18087936,412608,47040,12802888,12802888,0,20417,9583,6752,13,16,0,0,0,0,0,True
2,2,10000,30000,4,2,4,hot,1,0.0161713,12533760,475080,109512,7654904,7654904,0,24469,5531,4654,18,16,8,0,0,0,198,True
2,3,10000,30000,4,2,0,hot,1,0.0282117,45793280,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,4,10000,30000,4,2,8,hot,1,0.0122147,9191424,592168,226600,4428160,4428160,0,27008,2992,2835,22,16,75,0,0,0,2509,True
2,1,10000,30000,4,2,2,hot,1,0.0103418,11829248,412608,47040,7030856,7030856,0,20417,9583,3165,18,16,20,1,3125,128,474,True
2,2,10000,30000,4,2,4,hot,1,0.00840658,9371648,475080,109512,4721144,4721144,0,24469,5531,2347,22,16,58,1,2306,213,1635,True
2,3,10000,30000,4,2,0,hot,1,0.0170347,22642688,365568,0,17430272,17430272,0,0,30000,6478,14,16,0,1,6478,0,0,True
2,4,10000,30000,4,2,8,hot,1,0.00786108,8601600,592168,226600,3138432,3138432,0,27008,2992,1647,26,16,186,1,1591,449,6736,True
2,1,10000,30000,4,1,0,hot,1,0.0173094,22642688,365568,0,17428224,17428224,0,0,30000,6475,15,16,0,1,6475,0,0,True
2,2,10000,30000,4,1,2,hot,1,0.00974246,11681792,412608,47040,6966600,6966600,0,20417,9583,3094,19,16,0,1,3062,0,0,True
2,3,10000,30000,4,1,8,hot,1,0.00587925,8617984,592168,226600,3123328,3123328,0,27008,2992,1645,23,16,0,1,1580,0,0,True
2,4,10000,30000,4,1,4,hot,1,0.00751971,9338880,475080,109512,4728824,4728824,0,24469,5531,2364,22,16,0,1,2320,0,0,True
2,1,10000,30000,4,1,0,hot,1,0.0273344,45776896,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,2,10000,30000,4,1,2,hot,1,0.0220995,18071552,412608,47040,12802888,12802888,0,20417,9583,6784,13,16,0,0,0,0,0,True
2,3,10000,30000,4,1,8,hot,1,0.0104417,9142272,592168,226600,4428160,4428160,0,27008,2992,2816,24,16,0,0,0,0,0,True
2,4,10000,30000,4,1,4,hot,1,0.0156887,12484608,475080,109512,7654904,7654904,0,24469,5531,4671,18,16,0,0,0,0,0,True
2,1,10000,30000,4,4,8,zipfian,0,0.0151587,8617984,590568,225000,3080104,3080104,0,27251,2749,780,103,16,613,1,760,2473,28191,True
2,2,10000,30000,4,4,0,zipfian,0,0.0218772,8699904,365568,0,23123968,23123968,0,0,30000,3480,41,16,452,1,3480,9120,9120,True
2,3,10000,30000,4,4,4,zipfian,0,0.0196064,8699904,469048,103480,5330440,5330440,0,24491,5509,1119,68,16,773,1,1094,4709,26318,True
2,4,10000,30000,4,4,2,zipfian,0,0.0214774,8617984,411824,46256,8386680,8386680,0,20407,9593,1500,58,16,809,1,1481,7194,22577,True
2,1,10000,30000,4,4,8,zipfian,0,0.0173167,8699904,590568,225000,4068520,4068520,0,27251,2749,2571,81,16,475,0,0,0,13083,True
2,2,10000,30000,4,4,0,zipfian,0,0.0268505,8601600,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,3,10000,30000,4,4,4,zipfian,0,0.0197283,8667136,469048,103480,7624456,7624456,0,24491,5509,4543,54,16,158,0,0,0,3564,True
2,4,10000,30000,4,4,2,zipfian,0,0.0230432,8683520,411824,46256,12816248,12816248,0,20407,9593,6595,29,16,18,0,0,0,365,True
2,1,10000,30000,4,2,2,zipfian,0,0.0172283,8699904,411824,46256,8451192,8451192,0,20407,9593,1546,60,16,795,1,1529,6931,21880,True
2,2,10000,30000,4,2,4,zipfian,0,0.015385,8601600,469048,103480,5358600,5358600,0,24491,5509,1149,70,16,780,1,1122,4652,25846,True
2,3,10000,30000,4,2,0,zipfian,0,0.0198676,8617984,365568,0,23108352,23108352,0,0,30000,3449,38,16,471,1,3449,9386,9386,True
2,4,10000,30000,4,2,8,zipfian,0,0.0122075,8683520,590568,225000,3069608,3069608,0,27251,2749,787,94,16,620,1,758,2513,28202,True
2,1,10000,30000,4,2,2,zipfian,0,0.0230227,8749056,411824,46256,12816248,12816248,0,20407,9593,6616,29,16,17,0,0,0,351,True
2,2,10000,30000,4,2,4,zipfian,0,0.0178233,8749056,469048,103480,7624456,7624456,0,24491,5509,4597,54,16,158,0,0,0,3637,True
2,3,10000,30000,4,2,0,zipfian,0,0.0272466,8634368,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,4,10000,30000,4,2,8,zipfian,0,0.0153263,8601600,590568,225000,4068520,4068520,0,27251,2749,2606,78,16,499,0,0,0,13279,True
2,1,10000,30000,4,1,0,zipfian,0,0.0264587,8667136,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,2,10000,30000,4,1,2,zipfian,0,0.0233502,8716288,411824,46256,12816248,12816248,0,20407,9593,6560,31,16,0,0,0,0,0,True
2,3,10000,30000,4,1,8,zipfian,0,0.0100207,8617984,590568,225000,4068520,4068520,0,27251,2749,2580,81,16,0,0,0,0,0,True
2,4,10000,30000,4,1,4,zipfian,0,0.0161177,8667136,469048,103480,7624456,7624456,0,24491,5509,4534,54,16,0,0,0,0,0,True
2,1,10000,30000,4,1,0,zipfian,0,0.014689,8634368,365568,0,23093760,23093760,0,0,30000,3444,44,16,0,1,3444,0,0,True
2,2,10000,30000,4,1,2,zipfian,0,0.00761054,8781824,411824,46256,8429944,8429944,0,20407,9593,1522,63,16,0,1,1500,0,0,True
2,3,10000,30000,4,1,8,zipfian,0,0.00454779,8798208,590568,225000,3070888,3070888,0,27251,2749,774,86,16,0,1,747,0,0,True
2,4,10000,30000,4,1,4,zipfian,0,0.0057505,8765440,469048,103480,5301256,5301256,0,24491,5509,1098,70,16,0,1,1074,0,0,True
2,1,10000,30000,4,1,2,zipfian,1,0.00795383,13484032,411824,46256,8431480,8431480,0,20407,9593,1530,53,16,0,1,1510,0,0,True
2,2,10000,30000,4,1,4,zipfian,1,0.00635071,10207232,469048,103480,5327624,5327624,0,24491,5509,1111,76,16,0,1,1085,0,0,True
2,3,10000,30000,4,1,0,zipfian,1,0.0158025,28721152,365568,0,23072256,23072256,0,0,30000,3451,39,16,0,1,3451,0,0,True
2,4,10000,30000,4,1,8,zipfian,1,0.00438958,8765440,590568,225000,3075240,3075240,0,27251,2749,758,91,16,0,1,734,0,0,True
2,1,10000,30000,4,1,2,zipfian,1,0.0231199,18382848,411824,46256,12816248,12816248,0,20407,9593,6638,31,16,0,0,0,0,0,True
2,2,10000,30000,4,1,4,zipfian,1,0.0166987,12746752,469048,103480,7624456,7624456,0,24491,5509,4560,54,16,0,0,0,0,0,True
2,3,10000,30000,4,1,0,zipfian,1,0.0305361,46071808,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,4,10000,30000,4,1,8,zipfian,1,0.0107861,9043968,590568,225000,4068520,4068520,0,27251,2749,2567,81,16,0,0,0,0,0,True
2,1,10000,30000,4,2,4,zipfian,1,0.0185552,12795904,469048,103480,7624456,7624456,0,24491,5509,4579,54,16,159,0,0,0,3614,True
2,2,10000,30000,4,2,8,zipfian,1,0.0146392,9093120,590568,225000,4068520,4068520,0,27251,2749,2574,81,16,455,0,0,0,12983,True
2,3,10000,30000,4,2,2,zipfian,1,0.0243803,18432000,411824,46256,12816248,12816248,0,20407,9593,6552,31,16,18,0,0,0,360,True
2,4,10000,30000,4,2,0,zipfian,1,0.0301241,46088192,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,1,10000,30000,4,2,4,zipfian,1,0.0154843,10272768,469048,103480,5301768,5301768,0,24491,5509,1086,70,16,762,1,1067,4743,26440,True
2,2,10000,30000,4,2,8,zipfian,1,0.0123032,8601600,590568,225000,3069608,3069608,0,27251,2749,765,101,16,612,1,745,2501,28278,True
2,3,10000,30000,4,2,2,zipfian,1,0.018413,13598720,411824,46256,8457848,8457848,0,20407,9593,1540,58,16,838,1,1519,7140,22426,True
2,4,10000,30000,4,2,0,zipfian,1,0.021053,28884992,365568,0,23099648,23099648,0,0,30000,3476,44,16,453,1,3476,9287,9287,True
2,1,10000,30000,4,4,0,zipfian,1,0.0285339,46120960,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
2,2,10000,30000,4,4,2,zipfian,1,0.0249543,18497536,411824,46256,12816248,12816248,0,20407,9593,6560,29,16,22,0,0,0,442,True
2,3,10000,30000,4,4,8,zipfian,1,0.0173786,9158656,590568,225000,4068520,4068520,0,27251,2749,2586,80,16,477,0,0,0,13547,True
2,4,10000,30000,4,4,4,zipfian,1,0.0193232,12845056,469048,103480,7624456,7624456,0,24491,5509,4580,54,16,164,0,0,0,3570,True
2,1,10000,30000,4,4,0,zipfian,1,0.023781,28884992,365568,0,23062016,23062016,0,0,30000,3462,49,16,472,1,3462,9689,9689,True
2,2,10000,30000,4,4,2,zipfian,1,0.022097,13664256,411824,46256,8422008,8422008,0,20407,9593,1524,63,16,824,1,1510,7113,22528,True
2,3,10000,30000,4,4,8,zipfian,1,0.0153405,8617984,590568,225000,3051432,3051432,0,27251,2749,756,111,16,607,1,721,2545,28326,True
2,4,10000,30000,4,4,4,zipfian,1,0.0189443,10338304,469048,103480,5302280,5302280,0,24491,5509,1113,71,16,765,1,1084,4699,26149,True
3,1,10000,30000,4,1,8,uniform,0,0.00366367,8601600,593168,227600,2621512,2621512,0,27231,2769,262,242,16,0,1,249,0,0,True
3,2,10000,30000,4,1,0,uniform,0,0.00840617,8667136,365568,0,17917952,17917952,0,0,30000,759,105,16,0,1,759,0,0,True
3,3,10000,30000,4,1,4,uniform,0,0.00443175,8601600,471752,106184,4471632,4471632,0,24510,5490,370,235,16,0,1,358,0,0,True
3,4,10000,30000,4,1,2,uniform,0,0.00563758,8601600,413224,47656,6993200,6993200,0,20422,9578,462,226,16,0,1,458,0,0,True
3,1,10000,30000,4,1,8,uniform,0,0.0105863,8716288,593168,227600,4098120,4098120,0,27231,2769,2546,236,16,0,0,0,0,0,True
3,2,10000,30000,4,1,0,uniform,0,0.0283118,8667136,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,3,10000,30000,4,1,4,uniform,0,0.016713,8634368,471752,106184,7598160,7598160,0,24510,5490,4471,237,16,0,0,0,0,0,True
3,4,10000,30000,4,1,2,uniform,0,0.0246831,8699904,413224,47656,12796208,12796208,0,20422,9578,6519,181,16,0,0,0,0,0,True
3,1,10000,30000,4,2,0,uniform,0,0.0276672,8650752,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,2,10000,30000,4,2,2,uniform,0,0.0242377,8601600,413224,47656,12796208,12796208,0,20422,9578,6544,181,16,31,0,0,0,957,True
3,3,10000,30000,4,2,8,uniform,0,0.015143,8601600,593168,227600,4098120,4098120,0,27231,2769,2521,237,16,439,0,0,0,14960,True
3,4,10000,30000,4,2,4,uniform,0,0.0190497,8699904,471752,106184,7598160,7598160,0,24510,5490,4518,233,16,192,0,0,0,5451,True
3,1,10000,30000,4,2,0,uniform,0,0.0171658,8601600,365568,0,17922048,17922048,0,0,30000,761,133,16,658,1,761,29045,29045,True
3,2,10000,30000,4,2,2,uniform,0,0.0105356,8601600,413224,47656,6937392,6937392,0,20422,9578,462,226,16,416,1,455,9450,29586,True
3,3,10000,30000,4,2,8,uniform,0,0.00652925,8601600,593168,227600,2633032,2633032,0,27231,2769,271,241,16,248,1,253,2744,29804,True
3,4,10000,30000,4,2,4,uniform,0,0.00847338,8617984,471752,106184,4410448,4410448,0,24510,5490,346,238,16,323,1,340,5455,29767,True
3,1,10000,30000,4,4,4,uniform,0,0.019692,8667136,471752,106184,7598160,7598160,0,24510,5490,4542,235,16,182,0,0,0,5332,True
3,2,10000,30000,4,4,8,uniform,0,0.0173438,8650752,593168,227600,4098120,4098120,0,27231,2769,2537,242,16,451,0,0,0,15100,True
3,3,10000,30000,4,4,2,uniform,0,0.0243974,8601600,413224,47656,12796208,12796208,0,20422,9578,6549,181,16,33,0,0,0,987,True
3,4,10000,30000,4,4,0,uniform,0,0.0273956,8699904,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,1,10000,30000,4,4,4,uniform,0,0.011292,8601600,471752,106184,4434512,4434512,0,24510,5490,360,236,16,336,1,349,5456,29804,True
3,2,10000,30000,4,4,8,uniform,0,0.00996075,8732672,593168,227600,2625608,2625608,0,27231,2769,269,246,16,255,1,248,2758,29906,True
3,3,10000,30000,4,4,2,uniform,0,0.0143345,8765440,413224,47656,6988080,6988080,0,20422,9578,469,230,16,437,1,465,9488,29718,True
3,4,10000,30000,4,4,0,uniform,0,0.0258533,8634368,365568,0,17996288,17996288,0,0,30000,771,120,16,671,1,771,29033,29033,True
3,1,10000,30000,4,4,8,uniform,1,0.00944213,8617984,593168,227600,2622536,2622536,0,27231,2769,264,245,16,252,1,245,2760,29894,True
3,2,10000,30000,4,4,0,uniform,1,0.0215053,22970368,365568,0,17794816,17794816,0,0,30000,737,116,16,637,1,737,29009,29009,True
3,3,10000,30000,4,4,4,uniform,1,0.0112085,9240576,471752,106184,4444496,4444496,0,24510,5490,351,239,16,334,1,343,5454,29851,True
3,4,10000,30000,4,4,2,uniform,1,0.0141708,11862016,413224,47656,6950960,6950960,0,20422,9578,456,226,16,421,1,451,9481,29689,True
3,1,10000,30000,4,4,8,uniform,1,0.0173721,8912896,593168,227600,4098120,4098120,0,27231,2769,2547,237,16,439,0,0,0,14830,True
3,2,10000,30000,4,4,0,uniform,1,0.0310258,45826048,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,3,10000,30000,4,4,4,uniform,1,0.0199526,12533760,471752,106184,7598160,7598160,0,24510,5490,4457,236,16,187,0,0,0,5446,True
3,4,10000,30000,4,4,2,uniform,1,0.0258102,18219008,413224,47656,12796208,12796208,0,20422,9578,6578,181,16,36,0,0,0,1046,True
3,1,10000,30000,4,2,2,uniform,1,0.0110364,11730944,413224,47656,6937648,6937648,0,20422,9578,451,233,16,408,1,447,9456,29628,True
3,2,10000,30000,4,2,4,uniform,1,0.00886329,9125888,471752,106184,4432720,4432720,0,24510,5490,353,235,16,329,1,342,5448,29787,True
3,3,10000,30000,4,2,0,uniform,1,0.017042,22921216,365568,0,17817600,17817600,0,0,30000,746,129,16,634,1,746,28913,28913,True
3,4,10000,30000,4,2,8,uniform,1,0.00725704,8601600,593168,227600,2644040,2644040,0,27231,2769,268,241,16,258,1,253,2753,29886,True
3,1,10000,30000,4,2,2,uniform,1,0.0255682,18137088,413224,47656,12796208,12796208,0,20422,9578,6549,181,16,35,0,0,0,1017,True
3,2,10000,30000,4,2,4,uniform,1,0.0192885,12484608,471752,106184,7598160,7598160,0,24510,5490,4486,238,16,179,0,0,0,5168,True
3,3,10000,30000,4,2,0,uniform,1,0.031417,45793280,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,4,10000,30000,4,2,8,uniform,1,0.0157293,8847360,593168,227600,4098120,4098120,0,27231,2769,2544,237,16,452,0,0,0,14903,True
3,1,10000,30000,4,1,0,uniform,1,0.0304726,45776896,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,2,10000,30000,4,1,2,uniform,1,0.0256923,18071552,413224,47656,12796208,12796208,0,20422,9578,6564,181,16,0,0,0,0,0,True
3,3,10000,30000,4,1,8,uniform,1,0.0110952,8798208,593168,227600,4098120,4098120,0,27231,2769,2527,239,16,0,0,0,0,0,True
3,4,10000,30000,4,1,4,uniform,1,0.0175707,12435456,471752,106184,7598160,7598160,0,24510,5490,4492,235,16,0,0,0,0,0,True
3,1,10000,30000,4,1,0,uniform,1,0.00939863,22937600,365568,0,17879808,17879808,0,0,30000,761,141,16,0,1,761,0,0,True
3,2,10000,30000,4,1,2,uniform,1,0.00592412,11632640,413224,47656,6915120,6915120,0,20422,9578,447,233,16,0,1,444,0,0,True
3,3,10000,30000,4,1,8,uniform,1,0.0037365,8634368,593168,227600,2639944,2639944,0,27231,2769,278,239,16,0,1,256,0,0,True
3,4,10000,30000,4,1,4,uniform,1,0.00467112,9043968,471752,106184,4440912,4440912,0,24510,5490,359,236,16,0,1,349,0,0,True
3,1,10000,30000,4,4,8,hot,0,0.0111502,8683520,592168,226600,4428160,4428160,0,27008,2992,2819,22,16,82,0,0,0,2805,True
3,2,10000,30000,4,4,0,hot,0,0.0246792,8650752,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,3,10000,30000,4,4,4,hot,0,0.0155633,8683520,475080,109512,7654904,7654904,0,24469,5531,4650,18,16,8,0,0,0,195,True
3,4,10000,30000,4,4,2,hot,0,0.0211,8650752,412608,47040,12802888,12802888,0,20417,9583,6839,13,16,0,0,0,0,0,True
3,1,10000,30000,4,4,8,hot,0,0.00840075,8732672,592168,226600,3090304,3090304,0,27008,2992,1600,23,16,193,1,1540,472,7043,True
3,2,10000,30000,4,4,0,hot,0,0.0158772,8634368,365568,0,17480960,17480960,0,0,30000,6524,15,16,0,1,6524,0,0,True
3,3,10000,30000,4,4,4,hot,0,0.00815458,8601600,475080,109512,4752632,4752632,0,24469,5531,2385,22,16,60,1,2334,250,1725,True
3,4,10000,30000,4,4,2,hot,0,0.00970421,8880128,412608,47040,6945096,6945096,0,20417,9583,3079,19,16,16,1,3044,92,354,True
3,1,10000,30000,4,2,2,hot,0,0.0210426,8650752,412608,47040,12802888,12802888,0,20417,9583,6714,12,16,0,0,0,0,0,True
3,2,10000,30000,4,2,4,hot,0,0.0145398,8617984,475080,109512,7654904,7654904,0,24469,5531,4656,18,16,9,0,0,0,236,True
3,3,10000,30000,4,2,0,hot,0,0.0252757,8650752,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,4,10000,30000,4,2,8,hot,0,0.0106088,8683520,592168,226600,4428160,4428160,0,27008,2992,2823,27,16,69,0,0,0,2472,True
3,1,10000,30000,4,2,2,hot,0,0.00912813,8617984,412608,47040,6992200,6992200,0,20417,9583,3107,18,16,17,1,3080,116,391,True
3,2,10000,30000,4,2,4,hot,0,0.00781,8601600,475080,109512,4704504,4704504,0,24469,5531,2323,22,16,69,1,2283,272,1900,True
3,3,10000,30000,4,2,0,hot,0,0.0162918,8601600,365568,0,17398016,17398016,0,0,30000,6448,15,16,0,1,6448,0,0,True
3,4,10000,30000,4,2,8,hot,0,0.00776371,8601600,592168,226600,3114368,3114368,0,27008,2992,1638,24,16,194,1,1567,485,7109,True
3,1,10000,30000,4,1,0,hot,0,0.0160356,8716288,365568,0,17414144,17414144,0,0,30000,6468,16,16,0,1,6468,0,0,True
3,2,10000,30000,4,1,2,hot,0,0.00890837,8683520,412608,47040,6977608,6977608,0,20417,9583,3115,19,16,0,1,3078,0,0,True
3,3,10000,30000,4,1,8,hot,0,0.00572683,8732672,592168,226600,3125120,3125120,0,27008,2992,1639,24,16,0,1,1576,0,0,True
3,4,10000,30000,4,1,4,hot,0,0.00702096,8732672,475080,109512,4706552,4706552,0,24469,5531,2342,22,16,0,1,2287,0,0,True
3,1,10000,30000,4,1,0,hot,0,0.0259068,8667136,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,2,10000,30000,4,1,2,hot,0,0.0217078,8716288,412608,47040,12802888,12802888,0,20417,9583,6724,14,16,0,0,0,0,0,True
3,3,10000,30000,4,1,8,hot,0,0.010121,8634368,592168,226600,4428160,4428160,0,27008,2992,2784,25,16,0,0,0,0,0,True
3,4,10000,30000,4,1,4,hot,0,0.0147583,8667136,475080,109512,7654904,7654904,0,24469,5531,4661,18,16,0,0,0,0,0,True
3,1,10000,30000,4,1,2,hot,1,0.0224298,18071552,412608,47040,12802888,12802888,0,20417,9583,6764,15,16,0,0,0,0,0,True
3,2,10000,30000,4,1,4,hot,1,0.0156545,12484608,475080,109512,7654904,7654904,0,24469,5531,4642,18,16,0,0,0,0,0,True
3,3,10000,30000,4,1,0,hot,1,0.0274485,45776896,365568,0,38400000,38400000,0,0,30000,0,0,16,0,0,0,0,0,True
3,4,10000,30000,4,1,8,hot,1,0.0105748,9142272,592168,226600,4428160,4428160,0,27008,2992,2802,22,16,0,0,0,0,0,True
