sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,0.040443334,0.059431000,0.009261000,29600,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_btree.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow btree -c 32 -p 1 -w 8
2,gc_on,1,0,0.042095584,0.090323000,0.009229000,28424,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_btree.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow btree -c 32 -p 1 -w 8 -g
3,gc_on,2,0,0.031895583,0.069758000,0.009085000,28680,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_btree.logs/gc_on_run02.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow btree -c 32 -p 1 -w 8 -g
4,gc_off,2,0,0.039896041,0.058789000,0.009316000,29608,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_btree.logs/gc_off_run02.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow btree -c 32 -p 1 -w 8
5,gc_off,3,0,0.026308834,0.053044000,0.008978000,30192,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_btree.logs/gc_off_run03.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow btree -c 32 -p 1 -w 8
6,gc_on,3,0,0.041486667,0.079074000,0.009455000,28188,100000,1000,2367.188,bench/results/parallel_x86_100k_1pct_btree.logs/gc_on_run03.log,/private/tmp/contrees-portable.Kddl9m/main-x86-systemmalloc ycsbc/export/workload_memory_parallel_1pct.data concow btree -c 32 -p 1 -w 8 -g
