dataset,run,order,slots,runner_wall_seconds,fat_slots,gc_enabled,clients,records,transactions,reads,scans,updates,ignored_transactions,checksum,gc_retired_nodes,gc_reclaimed_nodes,gc_pending_nodes,gc_retired_bytes,gc_reclaimed_bytes,gc_pending_bytes,live_nodes,live_internal_nodes,live_leaf_nodes,live_sidecar_leaves,live_delta_records,live_requested_bytes,live_sidecar_requested_bytes,current_rss_bytes,peak_rss_bytes,init_elapsed_seconds,elapsed_seconds,gc_collect_elapsed_seconds,total_elapsed_seconds
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,1,4,4,0.244063000,4,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,2760378,2760378,0,430618968,430618968,0,106669,6669,100000,39869,199685,9275080,1594760,93650944,93683712,0.002623042,0.220035708,0.000107958,0.222766708
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,2,1,8,0.035133375,8,1,1,100000,500000,0,0,500000,0,6238072747940578789,299826,299826,0,49971000,49971000,0,106669,6669,100000,1463,50261,7832472,152152,38158336,38174720,0.002598167,0.023541166,0.000014375,0.026153708
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,2,2,0,0.118829084,0,1,1,100000,500000,0,0,500000,0,6238072747940578789,3000000,3000000,0,448000000,448000000,0,106669,6669,100000,0,0,7680320,0,76021760,76054528,0.002673750,0.100771791,0.000041459,0.103487000
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,2,3,4,0.040978625,4,1,1,100000,500000,0,0,500000,0,6238072747940578789,540012,540012,0,84241872,84241872,0,106669,6669,100000,1428,49990,7737440,57120,41287680,41320448,0.002663292,0.028883416,0.000110750,0.031657458
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_hot.data,2,4,2,0.047631042,2,1,1,100000,500000,0,0,500000,0,6238072747940578789,908454,908454,0,135662464,135662464,0,106669,6669,100000,0,45773,7680320,0,54902784,54935552,0.002629459,0.035041250,0.000022416,0.037693125
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,2,1,0,0.027726042,0,1,1,100000,500000,450339,0,49661,0,15956505033385443019,297797,297797,0,44482240,44482240,0,106669,6669,100000,0,0,7680320,0,34340864,34373632,0.002655833,0.015783584,0.000000167,0.018439584
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,2,2,2,0.028962416,2,1,1,100000,500000,450339,0,49661,0,6235803404466522698,8322,8322,0,1242752,1242752,0,106669,6669,100000,0,45500,7680320,0,33701888,33734656,0.002628708,0.017206333,0.000000083,0.019835124
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,2,3,8,0.028821375,8,1,1,100000,500000,450339,0,49661,0,17880472686834357987,0,0,0,0,0,0,106669,6669,100000,1385,49661,7824360,144040,33488896,33521664,0.002673459,0.017091834,0.000000083,0.019765376
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_lookup90.data,2,4,4,0.028834625,4,1,1,100000,500000,450339,0,49661,0,17880472686834357987,138,138,0,21528,21528,0,106669,6669,100000,1362,49546,7734800,54480,33488896,33521664,0.002683583,0.017287750,0.000000208,0.019971541
/Users/minrain/homework/Path_Copy_memory_version/Contrees/build/mac-validation/100k/radix_long.data,2,1,2,0.268108458,2,1,1,100000,2500000,0,0,2500000,0,6238072747940578789,4799700,4799700,0,716755200,716755200,0,106669,6669,100000,0,100150,7680320,0,96993280,97026048,0.002637208,0.245081500,0.000176083,0.247894791
