run,order,records,updates,clients,wait_each,native_pipeline,local_probe,blocked_probes,worker_fat,worker_appends,worker_materializations,pipeline_threads,workers,slots,pattern,pinned,elapsed_seconds,peak_rss_bytes,live_requested_bytes,sidecar_bytes,retired_bytes,reclaimed_bytes,retired_nodes,pending_bytes,appended_updates,cow_updates,append_waves,max_wave_groups,parallel_min_groups,parallel_waves,parallel_materialization,materialization_waves,parallel_materializations,parallel_updates,profile,queue_ns,plan_ns,inline_leaf_ns,parallel_wave_ns,merge_retire_ns,publish_ns,gc_ns,serial_cow_ns,worker_loop_ns,worker_wakeups,reference_ok
1,21,100000,100000,4,0,True,1,54869,0,0,0,2,1,2,hot,1,0.0629225,130547712,4012056,355096,94183824,94183824,363468,0,39422,60578,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,22,100000,100000,4,0,True,1,241,1,94715,5285,2,1,8,uniform,1,0.0526933,41353216,5832360,2175400,9169760,9169760,31710,0,94715,5285,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,23,100000,100000,4,0,True,1,33736,1,64571,35429,2,4,8,hot,0,0.0644983,30687232,5034160,1377200,56834544,56834544,212574,0,64571,35429,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,24,100000,100000,4,0,True,1,688,1,84613,15387,2,4,4,uniform,1,0.0539753,57327616,4690928,1033968,25218976,25218976,92322,0,84613,15387,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,25,100000,100000,4,0,True,1,1229,1,70367,29633,2,1,2,uniform,0,0.0703235,30244864,4116216,459256,47152552,47152552,177798,0,70367,29633,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,26,100000,100000,4,0,True,1,0,0,0,0,2,1,0,hot,1,0.0831133,193839104,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,27,100000,100000,4,0,True,1,1292,1,70334,29666,2,2,2,uniform,0,0.0525885,30670848,4116720,459760,47202176,47202176,177996,0,70334,29666,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,28,100000,100000,4,0,True,1,1347,0,0,0,2,4,2,uniform,1,0.0477476,80363520,4116048,459088,47219464,47219464,178062,0,70323,29677,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,29,100000,100000,4,0,True,1,47281,0,0,0,2,2,4,hot,1,0.0644692,114196480,4366240,709280,78642152,78642152,300546,0,49909,50091,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,30,100000,100000,4,0,True,1,37106,1,58695,41305,2,1,4,hot,1,0.0783502,99876864,4369984,713024,65414552,65414552,247830,0,58695,41305,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,31,100000,100000,4,0,True,1,1329,0,0,0,2,4,2,uniform,0,0.0564109,30392320,4114984,458024,47223824,47223824,178074,0,70321,29679,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,32,100000,100000,4,0,True,1,665,0,0,0,2,2,4,uniform,0,0.0426002,30932992,4694048,1037088,25177896,25177896,92166,0,84639,15361,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,33,100000,100000,4,0,True,1,41734,0,0,0,2,1,4,hot,1,0.0624609,106201088,4369360,712400,71285656,71285656,271128,0,54812,45188,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,34,100000,100000,4,0,True,1,1150,1,70371,29629,2,1,2,uniform,1,0.0526903,80166912,4114760,457800,47146576,47146576,177774,0,70371,29629,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,35,100000,100000,4,0,True,1,1381,1,70326,29674,2,4,2,uniform,1,0.0597523,80363520,4117280,460320,47215360,47215360,178044,0,70326,29674,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,36,100000,100000,4,0,True,1,0,0,0,0,2,2,0,uniform,0,0.0643226,35618816,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,37,100000,100000,4,0,True,1,222,1,94732,5268,2,2,8,uniform,0,0.0485966,32423936,5833960,2177000,9143448,9143448,31608,0,94732,5268,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,38,100000,100000,4,0,True,1,23453,1,73941,26059,2,1,8,hot,0,0.0620584,30572544,5041560,1384600,42732624,42732624,156354,0,73941,26059,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,39,100000,100000,4,0,True,1,30736,0,0,0,2,2,8,hot,1,0.0518627,86999040,5036160,1379200,52503512,52503512,195252,0,67458,32542,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,40,100000,100000,4,0,True,1,616,1,84684,15316,2,1,4,uniform,1,0.0688924,57065472,4696856,1039896,25106800,25106800,91896,0,84684,15316,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,41,100000,100000,4,0,True,1,644,1,84654,15346,2,2,4,uniform,1,0.051269,57147392,4695400,1038440,25154856,25154856,92076,0,84654,15346,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,42,100000,100000,4,0,True,1,241,0,0,0,2,2,8,uniform,1,0.0384579,41385984,5828960,2172000,9156272,9156272,31662,0,94723,5277,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,43,100000,100000,4,0,True,1,659,1,84644,15356,2,2,4,uniform,0,0.0538098,30900224,4691448,1034488,25170528,25170528,92136,0,84644,15356,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,44,100000,100000,4,0,True,1,1326,1,70307,29693,2,4,2,uniform,0,0.0588641,30294016,4115544,458584,47244208,47244208,178158,0,70307,29693,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,45,100000,100000,4,0,True,1,41235,1,55204,44796,2,2,4,hot,1,0.0664973,105627648,4367696,710736,70684376,70684376,268776,0,55204,44796,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,46,100000,100000,4,0,True,1,51882,0,0,0,2,2,4,hot,0,0.0632909,29884416,4364472,707512,84803736,84803736,325194,0,45801,54199,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,47,100000,100000,4,0,True,1,674,0,0,0,2,1,4,uniform,0,0.0416146,30867456,4693320,1036360,25178080,25178080,92172,0,84638,15362,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,48,100000,100000,4,0,True,1,23729,1,73690,26310,2,1,8,hot,1,0.0714575,76939264,5039760,1382800,43105160,43105160,157860,0,73690,26310,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,49,100000,100000,4,0,True,1,1335,1,70321,29679,2,2,2,uniform,1,0.0529743,80281600,4117728,460768,47222592,47222592,178074,0,70321,29679,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,50,100000,100000,4,0,True,1,62234,0,0,0,2,4,2,hot,1,0.075462,140165120,4011272,354312,103059024,103059024,398898,0,33517,66483,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,51,100000,100000,4,0,True,1,224,0,0,0,2,1,8,uniform,0,0.0335424,32309248,5835360,2178400,9126224,9126224,31554,0,94741,5259,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,52,100000,100000,4,0,True,1,685,1,84639,15361,2,4,4,uniform,0,0.050535,31047680,4694152,1037192,25177792,25177792,92166,0,84639,15361,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,53,100000,100000,4,0,True,1,52425,1,41259,58741,2,1,2,hot,0,0.074913,29704192,4014296,357336,91418248,91418248,352446,0,41259,58741,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,54,100000,100000,4,0,True,1,67868,0,0,0,2,4,2,hot,0,0.0770427,29769728,4010880,353920,110040752,110040752,426810,0,28865,71135,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,55,100000,100000,4,0,True,1,0,0,0,0,2,4,0,hot,1,0.0836888,193970176,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,56,100000,100000,4,0,True,1,56082,1,38442,61558,2,2,2,hot,1,0.0781018,132169728,4013176,356216,95652144,95652144,369348,0,38442,61558,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,57,100000,100000,4,0,True,1,61223,0,0,0,2,1,2,hot,0,0.0760662,29720576,4011720,354760,101786480,101786480,393816,0,34364,65636,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,58,100000,100000,4,0,True,1,29142,0,0,0,2,4,8,hot,1,0.0619535,84787200,5038960,1382000,50385656,50385656,186726,0,68879,31121,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,59,100000,100000,4,0,True,1,60843,1,34627,65373,2,2,2,hot,0,0.077988,29736960,4011440,354480,101388840,101388840,392238,0,34627,65373,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,60,100000,100000,4,0,True,1,31178,0,0,0,2,1,8,hot,0,0.0470381,30572544,5039160,1382200,53214728,53214728,198138,0,66977,33023,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,61,100000,100000,4,0,True,1,0,0,0,0,2,1,0,uniform,0,0.0584513,30113792,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,62,100000,100000,4,0,True,1,1319,0,0,0,2,1,2,uniform,0,0.0432713,30310400,4114704,457744,47228488,47228488,178092,0,70318,29682,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,63,100000,100000,4,0,True,1,223,1,94736,5264,2,2,8,uniform,1,0.0480995,41353216,5836360,2179400,9134504,9134504,31584,0,94736,5264,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,64,100000,100000,4,0,True,1,45421,1,51590,48410,2,2,4,hot,0,0.0690968,29868032,4368112,711152,76123264,76123264,290460,0,51590,48410,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,65,100000,100000,4,0,True,1,315,0,0,0,2,4,8,uniform,1,0.0444254,41582592,5830960,2174000,9252352,9252352,31992,0,94668,5332,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,66,100000,100000,4,0,True,1,1415,0,0,0,2,2,2,uniform,1,0.0486716,80297984,4117224,460264,47217344,47217344,178050,0,70325,29675,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,67,100000,100000,4,0,True,1,29737,1,68314,31686,2,2,8,hot,0,0.0614222,30654464,5038560,1381600,51224496,51224496,190116,0,68314,31686,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,68,100000,100000,4,0,True,1,56409,1,41604,58396,2,4,4,hot,0,0.0676948,29999104,4363016,706056,91077168,91077168,350376,0,41604,58396,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,69,100000,100000,4,0,True,1,45547,0,0,0,2,4,4,hot,1,0.0699457,111656960,4368008,711048,76240032,76240032,290934,0,51511,48489,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,70,100000,100000,4,0,True,1,762,0,0,0,2,4,4,uniform,0,0.0449689,30982144,4689056,1032096,25267736,25267736,92508,0,84582,15418,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,71,100000,100000,4,0,True,1,47786,0,0,0,2,1,4,hot,0,0.0604105,29786112,4367800,710840,79280040,79280040,303132,0,49478,50522,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,72,100000,100000,4,0,True,1,0,0,0,0,2,2,0,uniform,1,0.0620796,193888256,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,73,100000,100000,4,0,True,1,0,0,0,0,2,2,0,hot,1,0.0757178,193888256,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,74,100000,100000,4,0,True,1,38030,1,57974,42026,2,1,4,hot,0,0.0691465,29753344,4371024,714064,66516288,66516288,252156,0,57974,42026,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,75,100000,100000,4,0,True,1,0,0,0,0,2,4,0,uniform,0,0.0706327,31047680,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,76,100000,100000,4,0,True,1,61066,0,0,0,2,2,2,hot,1,0.0720926,138608640,4011272,354312,101649640,101649640,393276,0,34454,65546,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,77,100000,100000,4,0,True,1,0,0,0,0,2,4,0,uniform,1,0.0832419,193970176,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,78,100000,100000,4,0,True,1,202,1,94748,5252,2,1,8,uniform,0,0.064049,32309248,5833960,2177000,9113872,9113872,31512,0,94748,5252,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,79,100000,100000,4,0,True,1,60925,1,34559,65441,2,4,2,hot,0,0.0907267,29835264,4012224,355264,101489256,101489256,392646,0,34559,65441,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,80,100000,100000,4,0,True,1,0,0,0,0,2,4,0,hot,0,0.100872,30146560,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,81,100000,100000,4,0,True,1,632,1,84645,15355,2,1,4,uniform,0,0.0650097,30851072,4690512,1033552,25169928,25169928,92130,0,84645,15355,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,82,100000,100000,4,0,True,1,772,0,0,0,2,4,4,uniform,1,0.053097,57360384,4691448,1034488,25291816,25291816,92598,0,84567,15433,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
1,83,100000,100000,4,0,True,1,51294,0,0,0,2,4,4,hot,0,0.0715124,29949952,4366760,709800,84013240,84013240,322020,0,46330,53670,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,0,100000,100000,4,0,True,1,1474,0,0,0,2,4,2,uniform,0,0.0674494,30457856,4117896,460936,47274536,47274536,178278,0,70287,29713,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,1,100000,100000,4,0,True,1,35842,0,0,0,2,2,8,hot,0,0.0491746,30752768,5033960,1377000,59769224,59769224,224454,0,62591,37409,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,2,100000,100000,4,0,True,1,627,1,84669,15331,2,1,4,uniform,1,0.0657092,57049088,4694152,1037192,25131400,25131400,91986,0,84669,15331,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,3,100000,100000,4,0,True,1,736,0,0,0,2,2,4,uniform,0,0.0439802,30932992,4696648,1039688,25199424,25199424,92244,0,84626,15374,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,4,100000,100000,4,0,True,1,0,0,0,0,2,4,0,uniform,0,0.0675214,31162368,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,5,100000,100000,4,0,True,1,60438,0,0,0,2,2,2,hot,1,0.0726786,137756672,4011216,354256,100874736,100874736,390174,0,34971,65029,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,6,100000,100000,4,0,True,1,52679,1,41074,58926,2,1,2,hot,0,0.0811147,29720576,4013512,356552,91695296,91695296,353556,0,41074,58926,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,7,100000,100000,4,0,True,1,223,1,94730,5270,2,1,8,uniform,0,0.0596515,32309248,5832360,2175400,9144520,9144520,31620,0,94730,5270,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,8,100000,100000,4,0,True,1,0,0,0,0,2,4,0,hot,1,0.122006,193986560,3656960,0,153600000,153600000,600000,0,0,100000,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,9,100000,100000,4,0,True,1,29511,0,0,0,2,4,8,hot,1,0.0633308,85377024,5035760,1378800,50925600,50925600,188850,0,68525,31475,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,10,100000,100000,4,0,True,1,1289,1,70331,29669,2,1,2,uniform,1,0.0785374,80232448,4117056,460096,47206728,47206728,178014,0,70331,29669,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,11,100000,100000,4,0,True,1,1389,0,0,0,2,1,2,uniform,1,0.0605636,80248832,4115376,458416,47227120,47227120,178086,0,70319,29681,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,12,100000,100000,4,0,True,1,29310,0,0,0,2,1,8,hot,0,0.0504531,30572544,5038160,1381200,50637792,50637792,187782,0,68703,31297,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,13,100000,100000,4,0,True,1,41802,0,0,0,2,1,4,hot,1,0.0593265,106266624,4370192,713232,71351248,71351248,271422,0,54763,45237,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,14,100000,100000,4,0,True,1,234,0,0,0,2,2,8,uniform,1,0.0313028,41369600,5836760,2179800,9135704,9135704,31584,0,94736,5264,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
2,15,100000,100000,4,0,True,1,681,1,84636,15364,2,2,4,uniform,0,0.0512,30867456,4691968,1035008,25182088,25182088,92184,0,84636,15364,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
