sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,139,0.206099834,1.921068000,0.016317000,90160,1000000,10000,23671.875,bench/results/parallel_smoke_1pct_betree.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-final ycsbc/export/workload_memory_curve_1pct.data concow betree -c 32 -p 3 -w 16
2,gc_on,1,139,0.080889291,0.241849000,0.009869000,82768,1000000,10000,23671.875,bench/results/parallel_smoke_1pct_betree.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-final ycsbc/export/workload_memory_curve_1pct.data concow betree -c 32 -p 3 -w 16 -g
