sequence,mode,run,exit_code,elapsed_seconds,cpu_user_seconds,cpu_system_seconds,peak_rss_kib,num_records,num_transactions,estimated_input_kib,log_path,command
1,gc_off,1,0,0.639788292,0.593541000,0.044823000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_btree_inplace.logs/gc_off_run01.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace btree -c 1 -p 1 -w 1
2,gc_on,1,0,0.643642166,0.593096000,0.044708000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_btree_inplace.logs/gc_on_run01.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace btree -c 1 -p 1 -w 1 -g
3,gc_on,2,0,0.639332042,0.593494000,0.040343000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_btree_inplace.logs/gc_on_run02.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace btree -c 1 -p 1 -w 1 -g
4,gc_off,2,0,0.636114375,0.590983000,0.039854000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_btree_inplace.logs/gc_off_run02.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace btree -c 1 -p 1 -w 1
5,gc_off,3,0,0.635396584,0.591727000,0.039086000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_btree_inplace.logs/gc_off_run03.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace btree -c 1 -p 1 -w 1
6,gc_on,3,0,0.635371250,0.589897000,0.039991000,621328,10000000,100000,236718.750,bench/results/paper_scaled_10m_btree_inplace.logs/gc_on_run03.log,/private/tmp/contrees-portable.Kddl9m/main-portable ycsbc/export/workload_gc_1pct_10m.data inplace btree -c 1 -p 1 -w 1 -g
