run,mode,slots,workers,pattern,pinned,records,updates,elapsed_seconds,peak_rss_bytes,live_bytes,overflow_bytes,retired_bytes,reclaimed_bytes,pending_bytes,appended_updates,cow_updates,parallel_updates,materialization_waves,reference_ok
1,batch,4,1,insert,1,100000,100000,0.025063,199999488,14458176,0,134548928,134548928,0,0,100000,0,392,True
1,batch,8,1,insert,1,100000,100000,0.0245532,200048640,14458176,0,134593152,134593152,0,0,100000,0,391,True
2,cow,0,1,uniform,0,100000,100000,0.131535,23969792,7230080,0,435200000,435200000,0,0,100000,0,0,True
2,seq,2,1,uniform,0,100000,100000,0.00565862,51068928,7230080,0,35412224,35412224,0,,,0,,True
2,batch,0,1,uniform,0,100000,100000,0.0189387,24592384,7230080,0,168541376,168541376,0,0,100000,0,511,True
2,batch,2,1,uniform,0,100000,100000,0.00800217,24182784,7230080,0,18665664,18665664,0,91863,8137,0,407,True
2,batch,2,2,uniform,0,100000,100000,0.0154015,24182784,7230080,0,18557824,18557824,0,91863,8137,99975,372,True
2,batch,2,4,uniform,0,100000,100000,0.0199656,24281088,7230080,0,18566400,18566400,0,91863,8137,99960,374,True
2,batch,4,1,uniform,0,100000,100000,0.00689629,23707648,7539120,309040,1253232,1253232,0,99642,358,0,157,True
2,batch,8,1,uniform,0,100000,100000,0.00697021,23986176,8070712,840632,0,0,0,100000,0,0,0,True
2,batch,8,1,uniform,1,100000,100000,0.00718392,23986176,8070712,840632,0,0,0,100000,0,0,0,True
2,batch,4,1,uniform,1,100000,100000,0.00741875,24772608,7539120,309040,1261808,1261808,0,99642,358,0,159,True
2,batch,2,4,uniform,1,100000,100000,0.019669,45187072,7230080,0,18532544,18532544,0,91863,8137,99985,373,True
2,batch,2,2,uniform,1,100000,100000,0.0178904,45187072,7230080,0,18600128,18600128,0,91863,8137,100000,373,True
2,batch,2,1,uniform,1,100000,100000,0.00913996,45170688,7230080,0,18619904,18619904,0,91863,8137,0,385,True
2,batch,0,1,uniform,1,100000,100000,0.0287067,232374272,7230080,0,169179136,169179136,0,0,100000,0,510,True
2,seq,2,1,uniform,1,100000,100000,0.00679062,73744384,7230080,0,35412224,35412224,0,,,0,,True
2,cow,0,1,uniform,1,100000,100000,0.201155,568590336,7230080,0,435200000,435200000,0,0,100000,0,0,True
2,cow,0,1,hot,0,100000,100000,0.0982304,23953408,7230080,0,435200000,435200000,0,0,100000,0,0,True
2,seq,2,1,hot,0,100000,100000,0.0122907,84951040,7230080,0,130216192,130216192,0,,,0,,True
2,batch,0,1,hot,0,100000,100000,0.0247233,24150016,7230080,0,66156736,66156736,0,0,100000,0,7653,True
2,batch,2,1,hot,0,100000,100000,0.0141759,23379968,7230080,0,19760704,19760704,0,70079,29921,0,4148,True
2,batch,2,2,hot,0,100000,100000,0.0526252,23396352,7230080,0,19728576,19728576,0,70079,29921,86573,4141,True
2,batch,2,4,hot,0,100000,100000,0.0672659,23445504,7230080,0,19619200,19619200,0,70079,29921,87370,4115,True
2,batch,4,1,hot,0,100000,100000,0.012607,23298048,7232640,2560,15473584,15473584,0,82082,17918,0,3174,True
2,batch,8,1,hot,0,100000,100000,0.0105458,23281664,7239960,9880,11830800,11830800,0,90070,9930,0,2370,True
2,batch,8,1,hot,1,100000,100000,0.0114008,36503552,7239960,9880,11955152,11955152,0,90070,9930,0,2399,True
2,batch,4,1,hot,1,100000,100000,0.0140957,41254912,7232640,2560,15692272,15692272,0,82082,17918,0,3225,True
2,batch,2,4,hot,1,100000,100000,0.0711089,46399488,7230080,0,19713536,19713536,0,70079,29921,86971,4137,True
