run,mode,slots,workers,pattern,pinned,records,updates,elapsed_seconds,peak_rss_bytes,live_bytes,overflow_bytes,retired_bytes,reclaimed_bytes,pending_bytes,appended_updates,cow_updates,parallel_updates,materialization_waves,reference_ok
1,batch,2,4,insert,1,100000,100000,0.0488926,49397760,6269800,281960,23088272,23088272,0,69122,30878,98557,1261,True
1,batch,4,1,insert,1,100000,100000,0.0207898,40615936,6325240,568568,14752192,14752192,0,82536,17464,0,1044,True
1,batch,8,1,insert,1,100000,100000,0.016992,35422208,7337240,1330200,8676528,8676528,0,91642,8358,0,789,True
2,cow,0,1,uniform,0,100000,100000,0.161506,21250048,3656960,0,153600000,153600000,0,0,100000,0,0,True
2,seq,2,1,uniform,0,100000,100000,0.0176602,45842432,4119184,462224,46456152,46456152,0,,,0,,True
2,batch,0,1,uniform,0,100000,100000,0.0376573,21348352,3656960,0,75310592,75310592,0,0,100000,0,976,True
2,batch,2,1,uniform,0,100000,100000,0.0271959,21479424,4119184,462224,26377048,26377048,0,70819,29181,0,628,True
2,batch,2,2,uniform,0,100000,100000,0.0345992,21561344,4119184,462224,26405976,26405976,0,70819,29181,99810,629,True
2,batch,2,4,uniform,0,100000,100000,0.0381189,21561344,4119184,462224,26388312,26388312,0,70819,29181,99811,629,True
2,batch,4,1,uniform,0,100000,100000,0.0212913,21676032,4698104,1041144,15111128,15111128,0,84953,15047,0,497,True
2,batch,8,1,uniform,0,100000,100000,0.0145238,22167552,5841360,2184400,6012328,6012328,0,94883,5117,0,312,True
2,batch,8,1,uniform,1,100000,100000,0.0138335,27820032,5841360,2184400,6016936,6016936,0,94883,5117,0,312,True
2,batch,4,1,uniform,1,100000,100000,0.018235,36143104,4698104,1041144,15147736,15147736,0,84953,15047,0,494,True
2,batch,2,4,uniform,1,100000,100000,0.0371514,47300608,4119184,462224,26354520,26354520,0,70819,29181,99831,631,True
2,batch,2,2,uniform,1,100000,100000,0.0315422,46858240,4119184,462224,26327896,26327896,0,70819,29181,99843,612,True
2,batch,2,1,uniform,1,100000,100000,0.0255629,46612480,4119184,462224,26254936,26254936,0,70819,29181,0,604,True
2,batch,0,1,uniform,1,100000,100000,0.0391159,96452608,3656960,0,74631168,74631168,0,0,100000,0,941,True
2,seq,2,1,uniform,1,100000,100000,0.0172938,76382208,4119184,462224,46456152,46456152,0,,,0,,True
2,cow,0,1,uniform,1,100000,100000,0.156677,182992896,3656960,0,153600000,153600000,0,0,100000,0,0,True
2,cow,0,1,hot,0,100000,100000,0.135547,21266432,3656960,0,153600000,153600000,0,0,100000,0,0,True
2,seq,2,1,hot,0,100000,100000,0.00922917,48463872,4021352,364392,48613312,48613312,0,,,0,,True
2,batch,0,1,hot,0,100000,100000,0.0776154,21266432,3656960,0,66884096,66884096,0,0,100000,0,21728,True
2,batch,2,1,hot,0,100000,100000,0.0365222,21397504,4021352,364392,24910016,24910016,0,69464,30536,0,10360,True
2,batch,2,2,hot,0,100000,100000,0.0372517,21315584,4021352,364392,24810176,24810176,0,69464,30536,1360,10280,True
2,batch,2,4,hot,0,100000,100000,0.0377963,21200896,4021352,364392,24888768,24888768,0,69464,30536,1418,10350,True
2,batch,4,1,hot,0,100000,100000,0.0301138,21446656,4382360,725400,17223208,17223208,0,82023,17977,0,7650,True
2,batch,8,1,hot,0,100000,100000,0.0241712,21479424,5055760,1398800,11816552,11816552,0,90027,9973,0,5305,True
2,batch,8,1,hot,1,100000,100000,0.022675,32784384,5055760,1398800,11803240,11803240,0,90027,9973,0,5287,True
2,batch,4,1,hot,1,100000,100000,0.0290836,37453824,4382360,725400,17141544,17141544,0,82023,17977,0,7599,True
2,batch,2,4,hot,1,100000,100000,0.0377399,45416448,4021352,364392,24821952,24821952,0,69464,30536,1252,10294,True
2,batch,2,2,hot,1,100000,100000,0.037876,45219840,4021352,364392,24812992,24812992,0,69464,30536,1141,10285,True
2,batch,2,1,hot,1,100000,100000,0.040608,45219840,4021352,364392,24881088,24881088,0,69464,30536,0,10333,True
2,batch,0,1,hot,1,100000,100000,0.0767837,88768512,3656960,0,66667264,66667264,0,0,100000,0,21581,True
2,seq,2,1,hot,1,100000,100000,0.0108978,78594048,4021352,364392,48613312,48613312,0,,,0,,True
2,cow,0,1,hot,1,100000,100000,0.13099,182992896,3656960,0,153600000,153600000,0,0,100000,0,0,True
2,cow,0,1,insert,0,100000,100000,0.137263,25427968,6320640,0,200854528,200854528,0,0,100000,0,0,True
2,seq,2,1,insert,0,100000,100000,0.0150353,59342848,6306640,283472,63504488,63504488,0,,,0,,True
2,batch,0,1,insert,0,100000,100000,0.0349079,25559040,6308096,0,60632576,60632576,0,0,100000,0,1981,True
2,batch,2,1,insert,0,100000,100000,0.0228152,25264128,6291024,287056,23070488,23070488,0,69179,30821,0,1248,True
2,batch,2,2,insert,0,100000,100000,0.0403063,25755648,6283000,283640,23051096,23051096,0,69123,30877,98419,1266,True
2,batch,2,4,insert,0,100000,100000,0.0444771,26050560,6288280,286104,23096480,23096480,0,69140,30860,98467,1263,True
2,batch,4,1,insert,0,100000,100000,0.0180377,25493504,6320232,569192,14813704,14813704,0,82555,17445,0,1069,True
2,batch,8,1,insert,0,100000,100000,0.014103,26132480,7327064,1325400,8659736,8659736,0,91653,8347,0,808,True
2,batch,8,1,insert,1,100000,100000,0.015328,35471360,7341600,1338400,8681832,8681832,0,91659,8341,0,803,True
2,batch,4,1,insert,1,100000,100000,0.0181725,40648704,6331280,568464,14793912,14793912,0,82541,17459,0,1062,True
2,batch,2,4,insert,1,100000,100000,0.0445866,49512448,6290040,289912,23132712,23132712,0,69197,30803,98490,1279,True
2,batch,2,2,insert,1,100000,100000,0.0369287,49397760,6278192,281904,23200752,23200752,0,69134,30866,98465,1289,True
2,batch,2,1,insert,1,100000,100000,0.0226195,48988160,6284120,284760,22957520,22957520,0,69162,30838,0,1245,True
2,batch,0,1,insert,1,100000,100000,0.0384391,88276992,6307328,0,60891136,60891136,0,0,100000,0,2004,True
2,seq,2,1,insert,1,100000,100000,0.016738,100106240,6304624,285040,63481072,63481072,0,,,0,,True
2,cow,0,1,insert,1,100000,100000,0.151375,238567424,6323200,0,200606720,200606720,0,0,100000,0,0,True
3,batch,8,1,uniform,0,100000,100000,0.013683,22233088,5841360,2184400,6025896,6025896,0,94883,5117,0,319,True
3,batch,4,1,uniform,0,100000,100000,0.0186784,21676032,4698104,1041144,15113176,15113176,0,84953,15047,0,504,True
3,batch,2,4,uniform,0,100000,100000,0.0353595,21561344,4119184,462224,26308184,26308184,0,70819,29181,99856,615,True
3,batch,2,2,uniform,0,100000,100000,0.031082,21463040,4119184,462224,26323032,26323032,0,70819,29181,99837,614,True
3,batch,2,1,uniform,0,100000,100000,0.0220959,21430272,4119184,462224,26361688,26361688,0,70819,29181,0,633,True
3,batch,0,1,uniform,0,100000,100000,0.0341593,21299200,3656960,0,75515648,75515648,0,0,100000,0,988,True
3,seq,2,1,uniform,0,100000,100000,0.0159127,45645824,4119184,462224,46456152,46456152,0,,,0,,True
3,cow,0,1,uniform,0,100000,100000,0.141249,21250048,3656960,0,153600000,153600000,0,0,100000,0,0,True
3,cow,0,1,uniform,1,100000,100000,0.152148,182992896,3656960,0,153600000,153600000,0,0,100000,0,0,True
3,seq,2,1,uniform,1,100000,100000,0.0159545,76382208,4119184,462224,46456152,46456152,0,,,0,,True
3,batch,0,1,uniform,1,100000,100000,0.0389743,97026048,3656960,0,75211008,75211008,0,0,100000,0,973,True
3,batch,2,1,uniform,1,100000,100000,0.0226617,46809088,4119184,462224,26351448,26351448,0,70819,29181,0,618,True
3,batch,2,2,uniform,1,100000,100000,0.0312051,47005696,4119184,462224,26392920,26392920,0,70819,29181,99763,637,True
3,batch,2,4,uniform,1,100000,100000,0.0348418,47087616,4119184,462224,26248792,26248792,0,70819,29181,99780,611,True
3,batch,4,1,uniform,1,100000,100000,0.0192024,36061184,4698104,1041144,15071448,15071448,0,84953,15047,0,486,True
3,batch,8,1,uniform,1,100000,100000,0.0135598,27803648,5841360,2184400,6007208,6007208,0,94883,5117,0,307,True
3,batch,8,1,hot,0,100000,100000,0.0208396,21479424,5055760,1398800,11752040,11752040,0,90027,9973,0,5259,True
3,batch,4,1,hot,0,100000,100000,0.027739,21446656,4382360,725400,17228840,17228840,0,82023,17977,0,7660,True
3,batch,2,4,hot,0,100000,100000,0.0359517,21200896,4021352,364392,24874176,24874176,0,69464,30536,1289,10327,True
3,batch,2,2,hot,0,100000,100000,0.0357666,21299200,4021352,364392,24912320,24912320,0,69464,30536,1298,10364,True
3,batch,2,1,hot,0,100000,100000,0.0402189,21413888,4021352,364392,24862656,24862656,0,69464,30536,0,10329,True
3,batch,0,1,hot,0,100000,100000,0.0836734,21315584,3656960,0,66865920,66865920,0,0,100000,0,21724,True
3,seq,2,1,hot,0,100000,100000,0.00983129,48136192,4021352,364392,48613312,48613312,0,,,0,,True
3,cow,0,1,hot,0,100000,100000,0.148353,21266432,3656960,0,153600000,153600000,0,0,100000,0,0,True
3,cow,0,1,hot,1,100000,100000,0.11623,182992896,3656960,0,153600000,153600000,0,0,100000,0,0,True
3,seq,2,1,hot,1,100000,100000,0.0107056,78594048,4021352,364392,48613312,48613312,0,,,0,,True
